Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
13820,2026-09-08,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,-22000000.0,38000000.0,2372000000.0,-27000000.0,690000000.0,0.629,28000000.0,-1.5789473684210527,2412000000.0,-0.016583747927031545,-0.00927487352445194,-0.0391304347826087,0.0062900000000000005,0.2727272727272727,-
14360,2026-09-08,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,510000000.0,5000000.0,4771000000.0,296000000.0,5830000000.0,0.283,,101.0,2807000000.0,0.6996793729960813,0.10689582896667366,0.050771869639794166,0.0028299999999999996,,-
24380,2026-09-08,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,-65000000.0,-17000000.0,1726000000.0,-46000000.0,5198000000.0,0.871,,2.823529411764706,1646000000.0,0.048602673147023046,-0.03765932792584009,-0.008849557522123894,0.00871,,-
30710,2026-09-08,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,169000000.0,68000000.0,16922000000.0,99000000.0,2995000000.0,0.388,,1.4852941176470589,16292000000.0,0.0386692855389148,0.009986999172674624,0.0330550918196995,0.00388,,-
42380,2026-09-08,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,559000000.0,334000000.0,7983000000.0,431000000.0,22467000000.0,0.713,,0.6736526946107784,6340000000.0,0.25914826498422716,0.07002380057622448,0.0191836916366226,0.00713,,-
48800,2026-09-08,2026-07-31,3QFinancialStatements_NonConsolidated_JP,3Q,179000000.0,123000000.0,2557000000.0,174000000.0,6067000000.0,0.858,,0.4552845528455285,2818000000.0,-0.09261887863733143,0.07000391083300743,0.02867974287127081,0.008579999999999999,,TOPIX Small 2
74350,2026-09-08,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,95000000.0,-82000000.0,9572000000.0,12000000.0,20810000000.0,0.535,,9.99,7760000000.0,0.23350515463917532,0.00992478061011283,0.0005766458433445459,0.005350000000000001,,-
96320,2026-09-08,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,2459000000.0,2779000000.0,15163000000.0,1699000000.0,38230000000.0,0.851,,-0.11514933429291108,14651000000.0,0.0349464200395877,0.16217107432566114,0.044441538059115875,0.00851,,TOPIX Small 2
96360,2026-09-08,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,124000000.0,178000000.0,1805000000.0,82000000.0,2819000000.0,0.482,,-0.3033707865168539,1878000000.0,-0.038871139510117114,0.06869806094182826,0.02908832919474991,0.00482,,-
