Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
278A0,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,-819000000.0,-666000000.0,2235000000.0,-680000000.0,9889000000.0,0.838,,0.22972972972972983,1943000000.0,0.1502830674215132,-0.36644295302013424,-0.06876327232278288,0.00838,,-
29710,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,1694000000.0,1615000000.0,3137000000.0,1292000000.0,40466000000.0,0.486,1694000000.0,0.04891640866873059,3032000000.0,0.034630606860158286,0.5400063755180108,0.03192803835318539,0.00486,0.0,-
29780,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,169000000.0,274000000.0,11310000000.0,127000000.0,2193000000.0,0.349,285000000.0,-0.3832116788321168,8099000000.0,0.3964686998394864,0.014942528735632184,0.05791153670770634,0.0034899999999999996,0.6863905325443787,-
29970,2026-09-14,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,-250000000.0,-105000000.0,907000000.0,-185000000.0,1073000000.0,0.193,,1.380952380952381,1285000000.0,-0.2941634241245136,-0.2756339581036384,-0.1724137931034483,0.00193,,-
31340,2026-09-14,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,-14000000.0,171000000.0,4610000000.0,59000000.0,6979000000.0,0.494,,-1.0818713450292399,5290000000.0,-0.1285444234404537,-0.003036876355748373,0.008453933228256197,0.00494,,TOPIX Small 2
31690,2026-09-14,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,46000000.0,-75000000.0,6293000000.0,-12000000.0,3197000000.0,0.581,,9.99,5725000000.0,0.09921397379912666,0.007309709200699189,-0.003753518923991242,0.005809999999999999,,-
31950,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,170000000.0,107000000.0,15852000000.0,56000000.0,2072000000.0,0.289,,0.5887850467289719,12497000000.0,0.26846443146355115,0.010724198839263184,0.02702702702702703,0.0028899999999999998,,-
32340,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,6688000000.0,6882000000.0,11126000000.0,5807000000.0,201866000000.0,0.491,6633000000.0,-0.028189479802383066,11381000000.0,-0.022405763992619288,0.601114506561208,0.028766607551544095,0.00491,-0.008223684210526327,-
324A0,2026-09-14,2026-07-31,1QFinancialStatements_NonConsolidated_JP,1Q,80000000.0,108000000.0,445000000.0,59000000.0,1840000000.0,0.785,,-0.2592592592592593,382000000.0,0.16492146596858648,0.1797752808988764,0.03206521739130435,0.007850000000000001,,-
32820,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,6405000000.0,5959000000.0,12975000000.0,5269000000.0,161748000000.0,0.454,6779000000.0,0.0748447726128545,12319000000.0,0.053251075574316076,0.4936416184971098,0.03257536414669733,0.00454,0.058391881342701124,-
32920,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,7197000000.0,7978000000.0,21438000000.0,5968000000.0,242282000000.0,0.539,7419000000.0,-0.09789420907495616,21306000000.0,0.006195437904815471,0.3357122865938987,0.024632453091851643,0.005390000000000001,0.030846185910796242,-
34150,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,857000000.0,795000000.0,12466000000.0,518000000.0,6059000000.0,0.395,,0.07798742138364778,10293000000.0,0.21111434955795194,0.06874699181774427,0.08549265555372174,0.00395,,TOPIX Small 2
34180,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,388000000.0,638000000.0,15085000000.0,112000000.0,6124000000.0,0.402,650000000.0,-0.3918495297805643,14336000000.0,0.05224609375,0.025720914816042426,0.018288700195950358,0.00402,0.6752577319587629,-
34190,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,35000000.0,38000000.0,2042000000.0,20000000.0,546000000.0,0.418,,-0.07894736842105265,1927000000.0,0.05967825635703172,0.017140058765915768,0.03663003663003663,0.00418,,
34410,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,1315000000.0,796000000.0,15531000000.0,1181000000.0,8038000000.0,0.583,800000000.0,0.6520100502512562,10830000000.0,0.43407202216066487,0.08466937093554826,0.1469270962926101,0.005829999999999999,-0.3916349809885932,-
34550,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,1341000000.0,1341000000.0,2659000000.0,1015000000.0,38512000000.0,0.435,2051000000.0,0.0,2634000000.0,0.009491268033409161,0.5043249341857842,0.02635542168674699,0.00435,0.529455630126771,-
34590,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,2652000000.0,3933000000.0,5972000000.0,1907000000.0,84535000000.0,0.474,2950000000.0,-0.3257055682684973,7106000000.0,-0.15958345060512247,0.44407233757535164,0.02255870349559354,0.004739999999999999,0.11236802413273006,-
34680,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,5737000000.0,5788740000.0,9659000000.0,4578000000.0,144574000000.0,0.494,6636000000.0,-0.008938041784567918,10269402000.0,-0.059438904037450335,0.5939538254477689,0.03166544468576646,0.00494,0.1567021091162628,-
34750,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,2637000000.0,1146000000.0,34986000000.0,1372000000.0,14338000000.0,0.207,,1.3010471204188483,24900000000.0,0.4050602409638555,0.0753730063453953,0.09568977542195564,0.00207,,TOPIX Small 2
34910,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_IFRS,3Q,5389000000.0,5997000000.0,211627000000.0,2734000000.0,34417000000.0,0.318,,-0.10138402534600632,169526000000.0,0.248345386548376,0.025464614628568187,0.07943748728825871,0.00318,,-
35650,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,862000000.0,1098000000.0,7902000000.0,752000000.0,6583000000.0,0.206,,-0.21493624772313302,10833000000.0,-0.2705621711437275,0.1090863072639838,0.1142336320826371,0.0020599999999999998,,TOPIX Small 2
36570,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,829000000.0,-206000000.0,23025000000.0,432000000.0,8389000000.0,0.385,,9.99,24674000000.0,-0.06683148253222015,0.0360043431053203,0.051496006675408275,0.00385,,TOPIX Small 2
36650,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,-437000000.0,-17000000.0,2755000000.0,-144000000.0,9780000000.0,0.792,,24.705882352941178,2898000000.0,-0.049344375431331966,-0.15862068965517243,-0.014723926380368098,0.00792,,TOPIX Small 2
38040,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,706000000.0,693000000.0,4176000000.0,443000000.0,5319000000.0,0.698,,0.018759018759018753,3744000000.0,0.11538461538461542,0.16906130268199235,0.08328633201729649,0.006979999999999999,,-
38230,2026-09-14,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,91000000.0,-125000000.0,1674000000.0,37000000.0,1732000000.0,0.324,,9.99,806000000.0,1.076923076923077,0.05436081242532855,0.021362586605080832,0.0032400000000000003,,-
391A0,2026-09-14,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,184000000.0,237000000.0,1230000000.0,140000000.0,5188000000.0,0.381,,-0.2236286919831224,1348000000.0,-0.08753709198813053,0.14959349593495935,0.026985350809560524,0.00381,,
39310,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,26000000.0,51000000.0,2228000000.0,9000000.0,1032000000.0,0.323,,-0.4901960784313726,2350000000.0,-0.051914893617021285,0.011669658886894075,0.00872093023255814,0.0032300000000000002,,-
39550,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,687000000.0,1215000000.0,11345000000.0,466000000.0,18238000000.0,0.652,,-0.4345679012345679,11726000000.0,-0.03249189834555688,0.06055531070956369,0.02555104726395438,0.006520000000000001,,-
39880,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,797000000.0,705000000.0,15673000000.0,548000000.0,4242000000.0,0.518,1133000000.0,0.1304964539007092,14051000000.0,0.11543662372784858,0.05085178332163594,0.12918434700612919,0.005180000000000001,0.42158092848180684,-
40530,2026-09-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,1004000000.0,415000000.0,8881000000.0,792000000.0,11859000000.0,0.613,,1.419277108433735,7058000000.0,0.25828846698781516,0.1130503321698007,0.06678472046546927,0.00613,,TOPIX Small 2
41740,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,166000000.0,-18000000.0,4964000000.0,67000000.0,1896000000.0,0.31,,9.99,5156000000.0,-0.03723816912335143,0.033440773569701855,0.03533755274261603,0.0031,,-
43800,2026-09-14,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,370000000.0,304000000.0,752000000.0,252000000.0,2264000000.0,0.677,,0.2171052631578947,673000000.0,0.11738484398216942,0.4920212765957447,0.11130742049469965,0.006770000000000001,,-
44310,2026-09-14,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,1027000000.0,589000000.0,3608000000.0,683000000.0,9833000000.0,0.71,,0.7436332767402376,3013000000.0,0.197477597079323,0.28464523281596454,0.06945998169429472,0.0070999999999999995,,-
44460,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_IFRS,FY,-382000000.0,326000000.0,4800000000.0,-554000000.0,2289000000.0,0.471,,-2.1717791411042944,4835000000.0,-0.007238883143743546,-0.07958333333333334,-0.24202708606378331,0.00471,,-
45920,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,-1909000000.0,-1888000000.0,,-1791000000.0,11724000000.0,0.84,,0.011122881355932313,,,,-0.15276356192425794,0.0084,,-
49340,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,494000000.0,617000000.0,13883000000.0,364000000.0,6957000000.0,0.676,100000000.0,-0.19935170178282013,16160000000.0,-0.14090346534653464,0.03558308722898509,0.05232140290355038,0.00676,-0.7975708502024291,-
49360,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,-176000000.0,513000000.0,13466000000.0,-464000000.0,7141000000.0,0.797,-50000000.0,-1.3430799220272904,13478000000.0,-0.0008903398130286622,-0.01306995395811674,-0.06497689399243803,0.00797,-1.2840909090909092,TOPIX Small 2
50750,2026-09-14,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,172000000.0,261000000.0,594000000.0,122000000.0,1960000000.0,0.856,,-0.34099616858237547,673000000.0,-0.11738484398216942,0.2895622895622896,0.06224489795918367,0.00856,,
51360,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,758000000.0,324000000.0,2613000000.0,574000000.0,2348000000.0,0.085,,1.3395061728395063,1824000000.0,0.4325657894736843,0.290088021431305,0.2444633730834753,0.0008500000000000001,,-
52480,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,533000000.0,913000000.0,5297000000.0,-10000000.0,5198000000.0,0.059,,-0.416210295728368,4120000000.0,0.2856796116504854,0.10062299414763073,-0.001923816852635629,0.0005899999999999999,,-
58880,2026-09-14,2026-07-31,2QFinancialStatements_NonConsolidated_JP,2Q,886000000.0,896000000.0,12352000000.0,560000000.0,6678000000.0,0.659,,-0.011160714285714302,11045000000.0,0.11833408782254407,0.07172927461139897,0.08385744234800839,0.00659,,-
60370,2026-09-14,2026-07-31,FYFinancialStatements_NonConsolidated_JP,FY,1899000000.0,1544000000.0,3617000000.0,1436000000.0,5196000000.0,0.855,2100000000.0,0.22992227979274604,3159000000.0,0.1449825894270338,0.5250207354160907,0.2763664357197845,0.00855,0.10584518167456558,-
63090,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,4713000000.0,4806000000.0,46805000000.0,3524000000.0,43601000000.0,0.767,,-0.019350811485642994,46406000000.0,0.008598026117312418,0.10069437025958765,0.0808238343157267,0.00767,,TOPIX Small 2
63870,2026-09-14,2026-07-31,FYFinancialStatements_NonConsolidated_JP,FY,3004000000.0,2342000000.0,10800000000.0,2230000000.0,15625000000.0,0.726,3880000000.0,0.2826643894107601,9342000000.0,0.1560693641618498,0.27814814814814814,0.14272,0.00726,0.29161118508655126,TOPIX Small 2
64970,2026-09-14,2026-03-31,1QFinancialStatements_Consolidated_JP,1Q,279000000.0,148000000.0,3619000000.0,177000000.0,16761000000.0,0.805,,0.8851351351351351,3408000000.0,0.06191314553990601,0.07709311964631113,0.01056022910327546,0.00805,,-
64970,2026-09-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,390000000.0,584000000.0,7634000000.0,301000000.0,17023000000.0,0.796,,-0.3321917808219178,6491000000.0,0.17608997072870136,0.051087241288970395,0.017681959701580215,0.00796,,-
64970,2026-09-14,2025-09-30,3QFinancialStatements_Consolidated_JP,3Q,537000000.0,804000000.0,9144000000.0,362000000.0,16154000000.0,0.777,,-0.332089552238806,8618000000.0,0.061035042933395234,0.058727034120734906,0.02240931038752012,0.00777,,-
64970,2026-09-14,2025-12-31,FYFinancialStatements_Consolidated_JP,FY,1099000000.0,1117000000.0,12715000000.0,830000000.0,16493000000.0,0.762,1250000000.0,-0.0161145926589078,12092000000.0,0.05152166721799545,0.08643334644121117,0.05032438004001698,0.00762,0.13739763421292084,-
68380,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_IFRS,3Q,928000000.0,174000000.0,5302000000.0,1950000000.0,9505000000.0,0.578,,4.333333333333333,3990000000.0,0.3288220551378447,0.17502829121086383,0.20515518148342976,0.0057799999999999995,,-
70340,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,314000000.0,3162000000.0,4171000000.0,-43000000.0,11554000000.0,0.5,,-0.900695762175838,8370000000.0,-0.5016726403823177,0.07528170702469432,-0.0037216548381512897,0.005,,TOPIX Small 2
70500,2026-09-14,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,562000000.0,239000000.0,7412000000.0,333000000.0,10078000000.0,0.598,,1.3514644351464433,5692000000.0,0.3021784961349263,0.07582298974635726,0.033042270291724546,0.00598,,-
70730,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,-125000000.0,115000000.0,2142000000.0,-143000000.0,871000000.0,0.306,,-2.0869565217391304,2305000000.0,-0.07071583514099788,-0.05835667600373483,-0.16417910447761194,0.00306,,-
71100,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,1530000000.0,1090000000.0,10346000000.0,1035000000.0,5999000000.0,0.837,1675000000.0,0.4036697247706422,8490000000.0,0.21861012956419312,0.14788323989947805,0.1725287547924654,0.008369999999999999,0.09477124183006547,-
76040,2026-09-14,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,83000000.0,-17000000.0,7005000000.0,-50000000.0,2006000000.0,0.089,,9.99,7024000000.0,-0.0027050113895216166,0.011848679514632405,-0.024925224327018942,0.00089,,-
76140,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,667000000.0,542000000.0,17590000000.0,528000000.0,18351000000.0,0.781,,0.23062730627306283,17298000000.0,0.016880564227078176,0.037919272313814666,0.028772273990518227,0.00781,,-
76830,2026-09-14,2026-07-31,2QFinancialStatements_Consolidated_JP,2Q,4000000.0,710000000.0,11080000000.0,43000000.0,10977000000.0,0.77,,-0.9943661971830986,11747000000.0,-0.056780454584149154,0.00036101083032490973,0.003917281588776533,0.0077,,TOPIX Small 2
78100,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,94000000.0,55000000.0,5536000000.0,26000000.0,1929000000.0,0.324,120000000.0,0.709090909090909,3757000000.0,0.4735161032738888,0.016979768786127166,0.01347848626231208,0.0032400000000000003,0.27659574468085113,-
78270,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,180000000.0,559000000.0,8548000000.0,91000000.0,5721000000.0,0.47,,-0.6779964221824687,9963000000.0,-0.14202549432901734,0.02105755732335049,0.015906310085649362,0.004699999999999999,,-
79010,2026-09-14,2026-07-31,1QFinancialStatements_NonConsolidated_JP,1Q,-96000000.0,-139000000.0,380000000.0,-100000000.0,915000000.0,0.44,,-0.3093525179856115,382000000.0,-0.005235602094240788,-0.25263157894736843,-0.1092896174863388,0.0044,,-
89270,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,4704000000.0,3373000000.0,36894000000.0,2745000000.0,12380000000.0,0.348,5000000000.0,0.39460420990216427,29796000000.0,0.23821989528795817,0.127500406570174,0.22172859450726978,0.0034799999999999996,0.06292517006802711,-
89570,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,6007000000.0,5640000000.0,10513000000.0,5533000000.0,126717000000.0,0.518,3472000000.0,0.06507092198581566,10372000000.0,0.013594292325491697,0.5713878055740512,0.04366422816196722,0.005180000000000001,-0.42200765773264526,-
89670,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_REIT,FY,7281000000.0,6874000000.0,12159000000.0,6770000000.0,141419000000.0,0.512,6551000000.0,0.05920861216176898,11933000000.0,0.018939076510517072,0.5988156920799408,0.04787192668594743,0.00512,-0.10026095316577388,-
92350,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,-543000000.0,-166000000.0,1661000000.0,-1107000000.0,91000000.0,-0.053,202000000.0,2.2710843373493974,1567000000.0,0.059987236758136664,-0.32691149909692957,-12.164835164835164,-0.00053,-0.6279926335174955,-
92370,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,92000000.0,18000000.0,1765000000.0,48000000.0,797000000.0,0.386,,4.111111111111111,1296000000.0,0.3618827160493827,0.05212464589235127,0.060225846925972396,0.00386,,-
92400,2026-09-14,2026-07-31,FYFinancialStatements_Consolidated_JP,FY,147000000.0,51000000.0,2841000000.0,118000000.0,1237000000.0,0.739,169000000.0,1.8823529411764706,2740000000.0,0.03686131386861313,0.05174234424498416,0.09539207760711399,0.00739,0.14965986394557818,-
92510,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_IFRS,3Q,2082000000.0,1320000000.0,16577000000.0,1258000000.0,9404000000.0,0.313,,0.5772727272727274,14188000000.0,0.16838173104031573,0.1255957048923207,0.1337728626116546,0.00313,,-
92790,2026-09-14,2026-07-31,3QFinancialStatements_Consolidated_JP,3Q,3718000000.0,2375000000.0,32270000000.0,2457000000.0,12640000000.0,0.487,,0.5654736842105264,26113000000.0,0.23578294336154415,0.11521537031298419,0.19438291139240507,0.00487,,TOPIX Small 2
94250,2026-09-14,2026-07-31,3QFinancialStatements_NonConsolidated_JP,3Q,-92000000.0,-190000000.0,6673000000.0,-136000000.0,1477000000.0,0.536,,-0.5157894736842106,4273000000.0,0.5616662766206413,-0.013786902442679454,-0.09207853757616791,0.00536,,-
96270,2026-09-14,2026-07-31,1QFinancialStatements_Consolidated_JP,1Q,4613000000.0,4254000000.0,177120000000.0,1975000000.0,157991000000.0,0.31,,0.08439116125999058,132969000000.0,0.3320397987500847,0.026044489611562784,0.01250071206587717,0.0031,,TOPIX Mid400
