Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
39050,2026-05-28,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,3544000000.0,-496000000.0,33605000000.0,2801000000.0,19403000000.0,0.648,24815000000.0,-8.14516129032258,2942000000.0,10.422501699524133,0.10546049694985865,0.14435911972375406,0.0064800000000000005,6.001975169300226,-
58210,2026-05-28,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,4416000000.0,2267000000.0,38423000000.0,1642000000.0,43661000000.0,0.748,4500000000.0,0.9479488310542568,30802000000.0,0.2474189987663138,0.1149311610233454,0.03760793385401159,0.00748,0.01902173913043481,TOPIX Small 2
81430,2026-05-28,2026-02-28,FYFinancialStatements_Consolidated_JP,FY,-275000000.0,-360000000.0,1873000000.0,-259000000.0,746000000.0,0.23,-153000000.0,-0.23611111111111116,2042000000.0,-0.08276199804113615,-0.14682327816337426,-0.34718498659517427,0.0023,-1.5563636363636364,-
90600,2026-05-28,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,1437000000.0,1228000000.0,71317000000.0,684000000.0,16616000000.0,0.322,1300000000.0,0.17019543973941365,66001000000.0,0.08054423417827006,0.020149473477571966,0.041165142031776604,0.00322,-0.09533750869867785,-
93480,2026-05-28,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-11580000000.0,-9795000000.0,3307000000.0,-8152000000.0,15173000000.0,0.316,-17700000000.0,0.18223583460949455,4743000000.0,-0.30276196500105423,-3.5016631387964923,-0.537270150925987,0.00316,-2.528497409326425,-
