Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
29860,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,2033000000.0,3992000000.0,16833000000.0,810000000.0,29552000000.0,0.272,,-0.4907314629258517,17375000000.0,-0.031194244604316523,0.12077466880532288,0.02740931239848403,0.00272,,-
30110,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,31000000.0,68000000.0,1221000000.0,21000000.0,2740000000.0,0.294,,-0.5441176470588236,1164000000.0,0.0489690721649485,0.025389025389025387,0.007664233576642336,0.00294,,-
30470,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,319000000.0,197000000.0,3977000000.0,221000000.0,1758000000.0,0.258,,0.6192893401015229,3337000000.0,0.19178903206472886,0.08021121448327885,0.12571103526734925,0.0025800000000000003,,
30540,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,178000000.0,251000000.0,6787000000.0,177000000.0,3207000000.0,0.412,,-0.29083665338645415,7322000000.0,-0.073067467904944,0.026226609695005156,0.05519176800748363,0.0041199999999999995,,-
30820,2026-08-10,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,638000000.0,581000000.0,16730000000.0,222000000.0,2319000000.0,0.289,800000000.0,0.09810671256454384,15056000000.0,0.11118490967056327,0.038135086670651526,0.09573091849935317,0.0028899999999999998,0.25391849529780575,-
30880,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,21487000000.0,19808000000.0,289348000000.0,14865000000.0,537838000000.0,0.729,,0.08476373182552499,273643000000.0,0.05739229580146388,0.07426006054992604,0.027638433877859133,0.00729,,TOPIX Mid400
30970,2026-08-10,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,12145000000.0,9242000000.0,151689000000.0,8743000000.0,47215000000.0,0.541,13864000000.0,0.3141095001082017,123921000000.0,0.224078243397003,0.0800651332660905,0.18517420311341734,0.005410000000000001,0.14153972828324424,TOPIX Small 1
31310,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1239000000.0,247000000.0,19560000000.0,635000000.0,7860000000.0,0.23,,4.016194331983805,9762000000.0,1.0036877688998156,0.06334355828220858,0.08078880407124682,0.0023,,-
31430,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,663000000.0,597000000.0,11395000000.0,424000000.0,6366000000.0,0.309,,0.11055276381909551,10693000000.0,0.06565042551201716,0.058183413777972794,0.0666038328620798,0.00309,,-
31730,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,682000000.0,134000000.0,12028000000.0,441000000.0,9303000000.0,0.334,,4.08955223880597,9232000000.0,0.30285961871750433,0.05670103092783505,0.04740406320541761,0.00334,,-
31870,2026-08-10,2026-06-30,3QFinancialStatements_NonConsolidated_JP,3Q,267000000.0,-172000000.0,11888000000.0,233000000.0,3034000000.0,0.317,,9.99,12588000000.0,-0.05560851604702888,0.022459623149394346,0.07679630850362558,0.00317,,-
32040,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,324000000.0,412000000.0,8672000000.0,437000000.0,14535000000.0,0.425,,-0.21359223300970875,8775000000.0,-0.011737891737891748,0.03736162361623616,0.030065359477124184,0.00425,,-
32370,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-116000000.0,-87000000.0,209000000.0,-77000000.0,159000000.0,0.071,,0.33333333333333326,235000000.0,-0.11063829787234047,-0.5550239234449761,-0.48427672955974843,0.0007099999999999999,,-
32610,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,15000000.0,-61000000.0,1450000000.0,20000000.0,2645000000.0,0.524,,9.99,1449000000.0,0.0006901311249136732,0.010344827586206896,0.007561436672967864,0.00524,,-
32770,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,2573000000.0,2240000000.0,16590000000.0,1584000000.0,14943000000.0,0.344,,0.14866071428571437,14511000000.0,0.1432706222865412,0.15509342977697407,0.10600281068058623,0.00344,,-
32860,2026-08-10,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,-521000000.0,529000000.0,11804000000.0,-711000000.0,453000000.0,0.044,420000000.0,-1.9848771266540641,12887000000.0,-0.08403817800884616,-0.04413758048119282,-1.5695364238410596,0.00043999999999999996,-0.1938579654510557,-
33170,2026-08-10,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,131000000.0,128000000.0,2368000000.0,83000000.0,3701000000.0,0.703,,0.0234375,2146000000.0,0.10344827586206895,0.05532094594594594,0.02242637125101324,0.00703,,-
34460,2026-08-10,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,72000000.0,113000000.0,1955000000.0,58000000.0,2852000000.0,0.79,74000000.0,-0.36283185840707965,1925000000.0,0.01558441558441559,0.03682864450127877,0.020336605890603085,0.0079,0.02777777777777768,-
34470,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,722000000.0,682000000.0,4941000000.0,560000000.0,17254000000.0,0.529,,0.058651026392961825,4523000000.0,0.09241653769621938,0.1461242663428456,0.03245624203083343,0.00529,,-
34610,2026-08-10,2026-06-30,3QFinancialStatements_NonConsolidated_JP,3Q,110000000.0,64000000.0,1633000000.0,94000000.0,2434000000.0,0.633,,0.71875,1593000000.0,0.025109855618330235,0.06736068585425597,0.038619556285949055,0.00633,,-
34840,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,422000000.0,554000000.0,5231000000.0,268000000.0,4652000000.0,0.247,,-0.2382671480144405,4816000000.0,0.0861710963455149,0.080672911489199,0.05760963026655202,0.00247,,-
34950,2026-08-10,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,967000000.0,970000000.0,10461000000.0,872000000.0,6905000000.0,0.42,,-0.003092783505154628,9594000000.0,0.09036898061288312,0.09243858139757194,0.12628530050687908,0.0042,,-
35910,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,1812000000.0,19756000000.0,48905000000.0,1553000000.0,215640000000.0,0.729,,-0.9082810285482892,44956000000.0,0.0878414449684135,0.03705142623453635,0.007201817844555741,0.00729,,TOPIX Mid400
35970,2026-08-10,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,1560000000.0,1446000000.0,13275000000.0,1427000000.0,38672000000.0,0.899,1800000000.0,0.07883817427385886,14936000000.0,-0.11120782003213714,0.11751412429378531,0.03690008274720728,0.00899,0.15384615384615374,-
35980,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,145000000.0,178000000.0,2877000000.0,140000000.0,3383000000.0,0.334,,-0.1853932584269663,3121000000.0,-0.07818007049022746,0.05039972193256865,0.041383387525864616,0.00334,,-
36410,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-30000000.0,121000000.0,3667000000.0,-16000000.0,8861000000.0,0.674,,-1.2479338842975207,3596000000.0,0.019744160177975534,-0.008181074447777475,-0.001805665274799684,0.00674,,-
36750,2026-08-10,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,1790000000.0,2523000000.0,33204000000.0,796000000.0,8366000000.0,0.313,2500000000.0,-0.29052715021799447,28897000000.0,0.14904661383534612,0.05390916757017227,0.09514702366722448,0.00313,0.3966480446927374,-
36800,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_IFRS,2Q,-22000000.0,-118000000.0,1915000000.0,-114000000.0,3893000000.0,0.69,,-0.8135593220338984,1728000000.0,0.10821759259259256,-0.011488250652741514,-0.029283329052144876,0.0069,,-
36950,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,558000000.0,114000000.0,3721000000.0,292000000.0,2507000000.0,0.236,,3.894736842105263,3169000000.0,0.17418744083307036,0.1499596882558452,0.11647387315516554,0.0023599999999999997,,-
37410,2026-08-10,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,440000000.0,290000000.0,2772000000.0,353000000.0,10056000000.0,0.839,,0.5172413793103448,2300000000.0,0.2052173913043478,0.15873015873015872,0.035103420843277645,0.00839,,TOPIX Small 2
37680,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,25000000.0,63000000.0,922000000.0,30000000.0,5881000000.0,0.841,,-0.6031746031746033,917000000.0,0.005452562704471031,0.027114967462039046,0.005101173269852066,0.008409999999999999,,-
38960,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,190000000.0,-212000000.0,5187000000.0,99000000.0,8929000000.0,0.231,,9.99,4309000000.0,0.20375957298677183,0.03663003663003663,0.011087467801545526,0.00231,,-
39340,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,557000000.0,383000000.0,5924000000.0,371000000.0,8623000000.0,0.606,,0.4543080939947781,3856000000.0,0.5363070539419088,0.09402430790006752,0.043024469442189496,0.006059999999999999,,-
39390,2026-08-10,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,1504000000.0,1162000000.0,4627000000.0,1016000000.0,5365000000.0,0.722,,0.29432013769363174,4017000000.0,0.15185461787403542,0.3250486276204884,0.18937558247903075,0.00722,,TOPIX Small 2
39470,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,2023000000.0,1417000000.0,36376000000.0,1860000000.0,50498000000.0,0.559,,0.42766407904022574,31594000000.0,0.15135785275685265,0.05561359137893116,0.03683314190661016,0.00559,,-
39530,2026-08-10,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,132000000.0,71000000.0,1553000000.0,88000000.0,5127000000.0,0.766,,0.8591549295774648,1507000000.0,0.030524220305242267,0.0849967804249839,0.017164033547883754,0.00766,,-
39540,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,659000000.0,418000000.0,6235000000.0,557000000.0,28321000000.0,0.724,,0.5765550239234449,5588000000.0,0.1157838224767358,0.10569366479550922,0.019667384626249073,0.00724,,-
39850,2026-08-10,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,-29000000.0,132000000.0,1338000000.0,-40000000.0,723000000.0,0.334,,-1.2196969696969697,1379000000.0,-0.029731689630166813,-0.021674140508221227,-0.05532503457814661,0.00334,,-
40440,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3958000000.0,1586000000.0,37763000000.0,3906000000.0,132509000000.0,0.633,,1.4955863808322825,33368000000.0,0.13171301846080086,0.1048115880623891,0.029477243055188704,0.00633,,TOPIX Small 1
40470,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3979000000.0,779000000.0,19774000000.0,3235000000.0,77941000000.0,0.541,,4.10783055198973,15143000000.0,0.30581786964273916,0.20122382927075957,0.041505754352651365,0.005410000000000001,,TOPIX Small 1
40560,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,-353000000.0,1000000.0,1781000000.0,-341000000.0,1523000000.0,0.339,,-354.0,1712000000.0,0.04030373831775691,-0.1982032565974172,-0.22390019697964544,0.0033900000000000002,,-
40920,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1165000000.0,1110000000.0,11036000000.0,903000000.0,55843000000.0,0.651,,0.04954954954954949,10949000000.0,0.007945931135263429,0.1055636100036245,0.01617033468832262,0.00651,,TOPIX Small 2
41190,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,393000000.0,84000000.0,10459000000.0,383000000.0,24839000000.0,0.484,,3.678571428571429,9713000000.0,0.07680428291979813,0.03757529400516302,0.01541930029389267,0.00484,,-
41240,2026-08-10,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,232000000.0,164000000.0,1076000000.0,178000000.0,1307000000.0,0.872,,0.41463414634146334,866000000.0,0.2424942263279446,0.21561338289962825,0.13618974751338944,0.00872,,-
42180,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,621000000.0,651000000.0,12264000000.0,393000000.0,43948000000.0,0.671,,-0.04608294930875578,11923000000.0,0.028600184517319382,0.05063600782778865,0.00894238645672158,0.006710000000000001,,TOPIX Small 2
42310,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,936000000.0,916000000.0,13706000000.0,598000000.0,50615000000.0,0.739,,0.02183406113537112,12315000000.0,0.11295168493706864,0.06829125930249526,0.011814679442852909,0.00739,,-
42450,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,1093000000.0,525000000.0,25606000000.0,556000000.0,10314000000.0,0.274,,1.0819047619047617,23495000000.0,0.08984890402213241,0.04268530813090682,0.05390731045181307,0.0027400000000000002,,-
42470,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,119000000.0,97000000.0,1025000000.0,67000000.0,6055000000.0,0.831,,0.2268041237113403,888000000.0,0.1542792792792793,0.11609756097560976,0.01106523534269199,0.00831,,-
42840,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,761000000.0,729000000.0,9231000000.0,482000000.0,7650000000.0,0.541,,0.04389574759945125,8608000000.0,0.07237453531598503,0.08243960567652475,0.06300653594771242,0.005410000000000001,,-
43650,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2270000000.0,2025000000.0,11135000000.0,2004000000.0,93992000000.0,0.844,,0.12098765432098757,10498000000.0,0.060678224423699856,0.203861697350696,0.02132096348625415,0.00844,,-
43810,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,37000000.0,-37000000.0,166000000.0,27000000.0,-400000000.0,-1.068,,9.99,168000000.0,-0.011904761904761862,0.22289156626506024,-0.0675,-0.01068,,-
44200,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,243000000.0,183000000.0,6358000000.0,279000000.0,6149000000.0,0.736,,0.3278688524590163,5647000000.0,0.12590756153709926,0.0382195659012268,0.045373231419743046,0.00736,,TOPIX Small 2
44420,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-7000000.0,99000000.0,3008000000.0,-105000000.0,3436000000.0,0.546,,-1.0707070707070707,2748000000.0,0.09461426491994174,-0.002327127659574468,-0.030558789289871945,0.0054600000000000004,,-
44430,2026-08-10,2026-05-31,FYFinancialStatements_Consolidated_JP,FY,8185000000.0,2800000000.0,53761000000.0,6778000000.0,21094000000.0,0.364,,1.9232142857142858,43202000000.0,0.24440998101939715,0.1522479120552073,0.321323599127714,0.00364,,TOPIX Small 1
45380,2026-08-10,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,972000000.0,596000000.0,16046000000.0,642000000.0,35751000000.0,0.409,,0.6308724832214765,15503000000.0,0.035025478939560095,0.06057584444721426,0.01795753964924058,0.00409,,TOPIX Small 2
45820,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,-3635000000.0,-2154000000.0,469000000.0,-3619000000.0,-582000000.0,-0.446,,0.6875580315691736,646000000.0,-0.27399380804953566,-7.750533049040512,6.218213058419244,-0.00446,,-
46310,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,51850000000.0,26979000000.0,592983000000.0,37187000000.0,529817000000.0,0.383,,0.9218651543793321,523244000000.0,0.13328198698886173,0.08743926891664686,0.07018838580113511,0.00383,,TOPIX Mid400
46650,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3776000000.0,2109000000.0,49926000000.0,2890000000.0,156663000000.0,0.76,,0.7904220009483167,47276000000.0,0.056053811659192876,0.075631935264191,0.018447240254559148,0.0076,,TOPIX Mid400
46800,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,6339000000.0,6076000000.0,51377000000.0,3368000000.0,85791000000.0,0.261,,0.043285055957867025,43485000000.0,0.18148786938024597,0.12338205811939194,0.03925819724679745,0.00261,,TOPIX Mid400
47550,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_IFRS,2Q,50440000000.0,-6610000000.0,1309052000000.0,-10941000000.0,1318216000000.0,0.029,,9.99,1159073000000.0,0.12939564634841805,0.03853170080332943,-0.008299853741723663,0.00029,,TOPIX Mid400
48200,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,922000000.0,2080000000.0,10434000000.0,663000000.0,19996000000.0,0.743,,-0.5567307692307693,12149000000.0,-0.14116388180097128,0.08836496070538624,0.03315663132626525,0.00743,,TOPIX Small 2
48280,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1910000000.0,1728000000.0,6781000000.0,1274000000.0,16878000000.0,0.72,,0.10532407407407418,6039000000.0,0.12286802450736878,0.2816693702993659,0.07548287711814196,0.0072,,TOPIX Small 2
48380,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,613000000.0,606000000.0,6158000000.0,366000000.0,8831000000.0,0.514,,0.011551155115511635,5650000000.0,0.08991150442477869,0.09954530691783046,0.041444909976220135,0.0051400000000000005,,-
48830,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,-1000000000.0,-1031000000.0,,-920000000.0,2462000000.0,0.769,,-0.030067895247332665,,,,-0.3736799350121852,0.00769,,-
48840,2026-08-10,2026-06-30,3QFinancialStatements_NonConsolidated_JP,3Q,-633000000.0,-738000000.0,323000000.0,-631000000.0,1252000000.0,0.609,,-0.1422764227642277,53000000.0,5.09433962264151,-1.9597523219814241,-0.5039936102236422,0.00609,,-
48870,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,4953000000.0,6979000000.0,51622000000.0,2429000000.0,177653000000.0,0.481,,-0.29029946983808563,49511000000.0,0.04263698975985131,0.09594746425942427,0.013672721541431893,0.00481,,TOPIX Mid400
49190,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,3347000000.0,1938000000.0,26878000000.0,2416000000.0,50159000000.0,0.839,,0.7270381836945305,24807000000.0,0.08348450034264521,0.12452563434779373,0.04816682948224646,0.00839,,TOPIX Small 1
49600,2026-08-10,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,61000000.0,101000000.0,2539000000.0,20000000.0,4970000000.0,0.388,,-0.39603960396039606,2456000000.0,0.033794788273615595,0.024025206774320598,0.004024144869215292,0.00388,,-
49710,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,4135000000.0,2440000000.0,12594000000.0,3039000000.0,36132000000.0,0.817,,0.694672131147541,9387000000.0,0.3416426973473954,0.32833095124662537,0.08410826967784789,0.00817,,TOPIX Small 1
49790,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,3526000000.0,2736000000.0,19517000000.0,2361000000.0,22548000000.0,0.5,,0.2887426900584795,17181000000.0,0.13596414644083588,0.18066301173336066,0.10470995210218201,0.005,,TOPIX Small 2
50710,2026-08-10,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,132000000.0,244000000.0,3512000000.0,85000000.0,7611000000.0,0.718,,-0.4590163934426229,3110000000.0,0.1292604501607717,0.03758542141230068,0.011168046248850347,0.00718,,-
51010,2026-08-10,2026-06-30,2QFinancialStatements_Consolidated_IFRS,2Q,109699000000.0,54858000000.0,639397000000.0,72578000000.0,1133257000000.0,0.518,,0.9996901090087134,579201000000.0,0.10392937857496798,0.17156633515640518,0.0640437252979686,0.005180000000000001,,TOPIX Mid400
