Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
34510,2026-06-17,2026-04-30,FYFinancialStatements_Consolidated_REIT,FY,1832000000.0,1796000000.0,3762000000.0,1478000000.0,43050000000.0,0.474,1843000000.0,0.020044543429844186,3727000000.0,0.009390931043735007,0.4869750132908028,0.0343321718931475,0.004739999999999999,0.006004366812227158,-
34760,2026-06-17,2026-04-30,FYFinancialStatements_Consolidated_REIT,FY,3069000000.0,2928000000.0,6107000000.0,2573000000.0,87900000000.0,0.459,3033000000.0,0.04815573770491799,5977000000.0,0.021750041827003574,0.5025380710659898,0.029271899886234357,0.00459,-0.011730205278592365,-
35710,2026-06-17,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-229000000.0,-146000000.0,10715000000.0,515000000.0,14910000000.0,0.753,,0.5684931506849316,10043000000.0,0.06691227720800552,-0.021371908539430703,0.03454057679409792,0.00753,,-
40110,2026-06-17,2026-03-31,1QFinancialStatements_Consolidated_JP,1Q,135000000.0,-67000000.0,1262000000.0,12000000.0,1367000000.0,0.336,,9.99,739000000.0,0.7077131258457374,0.10697305863708399,0.008778346744696415,0.00336,,-
69430,2026-06-17,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,280000000.0,-452000000.0,8373000000.0,292000000.0,13614000000.0,0.862,220000000.0,9.99,7564000000.0,0.10695399259650973,0.033440821688761495,0.021448508887909504,0.00862,-0.2142857142857143,-
72410,2026-06-17,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,18715000000.0,15178000000.0,677919000000.0,16026000000.0,145851000000.0,0.415,19000000000.0,0.2330346554223217,707104000000.0,-0.04127398515635605,0.027606542964572465,0.10987926034103297,0.00415,0.015228426395939021,TOPIX Small 1
89560,2026-06-17,2026-04-30,FYFinancialStatements_Consolidated_REIT,FY,5762000000.0,4562000000.0,12975000000.0,5115000000.0,146998000000.0,0.478,5171000000.0,0.263042525208242,13217000000.0,-0.018309752591359585,0.4440847784200385,0.03479639178764337,0.0047799999999999995,-0.10256855258590769,-
89720,2026-06-17,2026-04-30,FYFinancialStatements_Consolidated_REIT,FY,20035000000.0,19753000000.0,39841000000.0,17040000000.0,634258000000.0,0.497,19109000000.0,0.014276312458866958,39877000000.0,-0.0009027760363116144,0.502873923847293,0.026866038741332393,0.00497,-0.04621911654604438,-
89750,2026-06-17,2026-04-30,FYFinancialStatements_Consolidated_REIT,FY,4576000000.0,5070000000.0,8699000000.0,3626000000.0,103227000000.0,0.42,9748000000.0,-0.09743589743589742,9271000000.0,-0.061697767231150946,0.5260374755719048,0.03512646885020392,0.0042,1.1302447552447554,-
