Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
36260,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,18347000000.0,16353000000.0,150111000000.0,14409000000.0,304235000000.0,0.557,,0.12193481318412513,140316000000.0,0.06980672197040971,0.12222288839592035,0.04736141469587654,0.00557,,TOPIX Mid400
36480,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,279000000.0,477000000.0,6353000000.0,218000000.0,16032000000.0,0.738,,-0.41509433962264153,6011000000.0,0.056895691232740075,0.04391626003462931,0.013597804391217565,0.00738,,-
41070,2026-07-30,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,4136000000.0,4832000000.0,19237000000.0,2823000000.0,41941000000.0,0.812,,-0.14403973509933776,19282000000.0,-0.0023337828026138707,0.21500233924208556,0.06730883860661405,0.00812,,-
42120,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,989000000.0,608000000.0,18301000000.0,1029000000.0,101888000000.0,0.708,,0.6266447368421053,16545000000.0,0.1061347839226352,0.054040762799847,0.010099324748743718,0.0070799999999999995,,TOPIX Small 1
42210,2026-07-30,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,5318000000.0,3527000000.0,52499000000.0,3734000000.0,65440000000.0,0.534,,0.5077969946129854,43551000000.0,0.2054602649766939,0.10129716756509648,0.057059902200488996,0.00534,,TOPIX Small 2
42290,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1033000000.0,651000000.0,8435000000.0,379000000.0,59377000000.0,0.789,,0.5867895545314901,7724000000.0,0.09205075090626624,0.12246591582691167,0.006382942890344747,0.007890000000000001,,TOPIX Small 2
42620,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,183000000.0,226000000.0,1265000000.0,105000000.0,6156000000.0,0.856,,-0.19026548672566368,1227000000.0,0.030969845150774278,0.14466403162055336,0.01705653021442495,0.00856,,-
43070,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,41711000000.0,37246000000.0,210455000000.0,29214000000.0,377200000000.0,0.412,,0.11987864468667775,195770000000.0,0.07501149307861277,0.19819438834905323,0.07744962884411453,0.0041199999999999995,,TOPIX Large70
43080,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,252000000.0,164000000.0,3092000000.0,150000000.0,10979000000.0,0.785,,0.5365853658536586,2818000000.0,0.09723207948899937,0.0815006468305304,0.013662446488751253,0.007850000000000001,,-
43450,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,682000000.0,676000000.0,2962000000.0,599000000.0,16455000000.0,0.778,,0.008875739644970349,2929000000.0,0.011266643905769813,0.23024983119513842,0.03640230932847159,0.0077800000000000005,,TOPIX Small 2
43470,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,262000000.0,244000000.0,3501000000.0,212000000.0,4847000000.0,0.474,,0.07377049180327866,3924000000.0,-0.10779816513761464,0.07483576121108254,0.04373839488343305,0.004739999999999999,,-
44980,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,406000000.0,309000000.0,2132000000.0,269000000.0,7521000000.0,0.699,,0.31391585760517793,1903000000.0,0.12033631108775622,0.1904315196998124,0.03576652040952001,0.00699,,-
45020,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,201417000000.0,184566000000.0,1219900000000.0,113197000000.0,7558876000000.0,0.483,,0.09130067293000876,1106685000000.0,0.10230101609762499,0.16510943519960652,0.014975374645648375,0.00483,,TOPIX Core30
45490,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,667000000.0,800000000.0,10728000000.0,445000000.0,43497000000.0,0.701,,-0.16625,10197000000.0,0.052074139452780166,0.06217375093214019,0.010230590615444743,0.00701,,TOPIX Small 1
45520,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-2103000000.0,-606000000.0,9700000000.0,-1907000000.0,43632000000.0,0.406,,2.4702970297029703,8569000000.0,0.13198739642898816,-0.2168041237113402,-0.043706453978731206,0.00406,,TOPIX Small 1
45690,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,964000000.0,2368000000.0,29654000000.0,824000000.0,140304000000.0,0.744,,-0.5929054054054055,30229000000.0,-0.019021469449866046,0.032508261954542386,0.005872961569164101,0.0074399999999999996,,TOPIX Small 1
46610,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,47716000000.0,38767000000.0,180734000000.0,41297000000.0,1128138000000.0,0.695,,0.23084066345087306,163750000000.0,0.10371908396946572,0.26401230537696285,0.036606337167970585,0.00695,,TOPIX Large70
49020,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,9620000000.0,10062000000.0,258517000000.0,7780000000.0,563398000000.0,0.448,,-0.043927648578811374,251204000000.0,0.029111797582840993,0.03721225296595582,0.013809065704883581,0.0044800000000000005,,TOPIX Mid400
49230,2026-07-30,2026-03-31,FYFinancialStatements_NonConsolidated_JP,FY,1995000000.0,1831000000.0,9604000000.0,1435000000.0,12086000000.0,0.763,1830000000.0,0.08956854178044793,9376000000.0,0.024317406143344655,0.20772594752186588,0.11873241767334106,0.0076300000000000005,-0.08270676691729328,TOPIX Small 2
53330,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,32631000000.0,23781000000.0,184147000000.0,29374000000.0,818423000000.0,0.662,,0.3721458307051848,166458000000.0,0.10626704634202011,0.17720082325533407,0.03589097569349835,0.00662,,TOPIX Mid400
54490,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-182000000.0,-475000000.0,23121000000.0,-9000000.0,113021000000.0,0.755,,-0.6168421052631579,25771000000.0,-0.10282876101043814,-0.007871631849833485,-7.963121897700428e-05,0.00755,,TOPIX Small 2
54840,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,490000000.0,383000000.0,5871000000.0,382000000.0,29998000000.0,0.809,,0.27937336814621405,5088000000.0,0.15389150943396235,0.08346107988417646,0.012734182278818588,0.00809,,-
56580,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,355000000.0,218000000.0,8524000000.0,545000000.0,57846000000.0,0.727,,0.628440366972477,8225000000.0,0.036352583586626075,0.04164711403097138,0.009421567610552156,0.0072699999999999996,,-
58190,2026-07-30,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,889000000.0,893000000.0,6638000000.0,635000000.0,19611000000.0,0.922,,-0.004479283314669624,6452000000.0,0.028828270303781878,0.13392588128954505,0.03237978685431645,0.00922,,-
59090,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-776000000.0,-865000000.0,18942000000.0,-449000000.0,76991000000.0,0.769,,-0.10289017341040463,18904000000.0,0.0020101565806178723,-0.040967162918382434,-0.005831850476029666,0.00769,,TOPIX Small 2
59360,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-199000000.0,96000000.0,4293000000.0,-165000000.0,10049000000.0,0.56,,-3.0729166666666665,4597000000.0,-0.06613008483793781,-0.04635453063126019,-0.01641954423325704,0.005600000000000001,,-
59920,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,23000000.0,602000000.0,27559000000.0,408000000.0,91117000000.0,0.585,,-0.9617940199335548,26306000000.0,0.04763171899946772,0.000834573097717624,0.0044777593643337684,0.005849999999999999,,TOPIX Small 2
59940,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,7000000.0,224000000.0,11401000000.0,110000000.0,14817000000.0,0.306,,-0.96875,10974000000.0,0.03891015126663011,0.0006139812297166915,0.007423904974016332,0.00306,,-
60800,2026-07-30,2026-06-30,3QFinancialStatements_Consolidated_IFRS,3Q,8109000000.0,5637000000.0,20641000000.0,6208000000.0,47703000000.0,0.816,,0.4385311335816924,16260000000.0,0.2694341943419434,0.39285887311661255,0.13013856570865565,0.008159999999999999,,TOPIX Small 1
61010,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,13466000000.0,8678000000.0,43006000000.0,6527000000.0,117051000000.0,0.53,,0.5517400322654991,31787000000.0,0.352943027023626,0.3131190996605125,0.05576201826554237,0.0053,,TOPIX Small 1
61110,2026-07-30,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,-123000000.0,23000000.0,2563000000.0,-71000000.0,14173000000.0,0.612,,-6.3478260869565215,2432000000.0,0.053865131578947345,-0.047990635973468594,-0.005009525153460806,0.00612,,
61960,2026-07-30,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,5125000000.0,4110000000.0,16003000000.0,3406000000.0,21441000000.0,0.833,,0.24695863746958646,14441000000.0,0.10816425455300882,0.3202524526651253,0.15885453103866423,0.008329999999999999,,TOPIX Small 1
63050,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,34439000000.0,22123000000.0,329130000000.0,28037000000.0,979395000000.0,0.49,,0.5567056909099128,306152000000.0,0.07505422143249096,0.10463646583416887,0.028626856375619642,0.0049,,TOPIX Mid400
63450,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,324000000.0,295000000.0,9892000000.0,624000000.0,74538000000.0,0.873,,0.09830508474576272,9210000000.0,0.0740499457111834,0.032753740396279825,0.008371568864203493,0.00873,,TOPIX Small 2
63640,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2437000000.0,1614000000.0,13743000000.0,1781000000.0,46109000000.0,0.678,,0.5099132589838911,13254000000.0,0.036894522408329467,0.17732663901622644,0.03862586479862933,0.0067800000000000004,,TOPIX Small 2
63710,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,5163000000.0,3280000000.0,85050000000.0,4356000000.0,304373000000.0,0.637,,0.5740853658536584,65317000000.0,0.3021112420962384,0.06070546737213404,0.014311387672362529,0.00637,,TOPIX Small 1
64190,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1529000000.0,2425000000.0,6794000000.0,1266000000.0,85268000000.0,0.91,,-0.3694845360824742,8678000000.0,-0.2171007144503342,0.22505151604356785,0.014847304967866022,0.0091,,TOPIX Small 1
64540,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,5879000000.0,4894000000.0,28334000000.0,4323000000.0,112892000000.0,0.823,,0.20126685737637917,24240000000.0,0.16889438943894386,0.2074892355473989,0.03829323601318074,0.00823,,TOPIX Small 1
64700,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1174000000.0,637000000.0,29437000000.0,1107000000.0,65253000000.0,0.581,,0.8430141287284145,29191000000.0,0.00842725497584862,0.039881781431531746,0.01696473725345961,0.005809999999999999,,TOPIX Small 2
64710,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,14961000000.0,4790000000.0,255638000000.0,9701000000.0,705412000000.0,0.528,,2.1233820459290187,195760000000.0,0.3058745402533716,0.05852416307434732,0.01375224691386027,0.00528,,TOPIX Mid400
65040,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,25019000000.0,18091000000.0,273259000000.0,20696000000.0,833397000000.0,0.582,,0.38295284948316843,247916000000.0,0.10222414043466332,0.09155782609172983,0.024833302735670994,0.00582,,TOPIX Mid400
65160,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,4209000000.0,1767000000.0,32237000000.0,2994000000.0,133454000000.0,0.759,,1.3820033955857385,24151000000.0,0.3348101527887044,0.13056425846077488,0.02243469659957738,0.00759,,TOPIX Small 1
66170,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2130000000.0,1473000000.0,25293000000.0,5853000000.0,76168000000.0,0.597,,0.4460285132382893,23100000000.0,0.09493506493506487,0.08421302336614873,0.07684329377166264,0.00597,,TOPIX Small 2
66590,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-118000000.0,-155000000.0,675000000.0,-118000000.0,2537000000.0,0.822,,-0.2387096774193549,559000000.0,0.20751341681574242,-0.1748148148148148,-0.046511627906976744,0.00822,,-
66630,2026-07-30,2026-06-20,2QFinancialStatements_Consolidated_JP,2Q,83000000.0,-57000000.0,1782000000.0,39000000.0,2819000000.0,0.555,,9.99,1607000000.0,0.1088985687616677,0.04657687991021325,0.013834693153600568,0.00555,,-
67020,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,52534000000.0,33486000000.0,779377000000.0,40134000000.0,2054586000000.0,0.615,,0.5688347369049753,749859000000.0,0.03936473390330719,0.06740511973024609,0.019533862296345832,0.00615,,TOPIX Large70
67030,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-1867000000.0,-1370000000.0,86138000000.0,2453000000.0,171884000000.0,0.414,,0.3627737226277372,85077000000.0,0.01247105563195694,-0.021674522278204742,0.014271252705312886,0.00414,,TOPIX Small 1
67270,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2717000000.0,2723000000.0,22659000000.0,2046000000.0,36818000000.0,0.567,,-0.0022034520749173447,24505000000.0,-0.07533156498673743,0.11990820424555364,0.05557064479330762,0.00567,,TOPIX Small 1
67520,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,182455000000.0,86903000000.0,2018914000000.0,135173000000.0,5574729000000.0,0.518,,1.099524757488234,1896691000000.0,0.06444012229720086,0.09037284401415811,0.02424745669251366,0.005180000000000001,,TOPIX Large70
67540,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,4278000000.0,1339000000.0,32584000000.0,3286000000.0,133237000000.0,0.758,,2.194921583271098,23620000000.0,0.3795088907705335,0.13129143137736313,0.0246628188866456,0.00758,,TOPIX Mid400
68230,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,988000000.0,829000000.0,6885000000.0,687000000.0,35242000000.0,0.823,,0.19179734620024136,6629000000.0,0.038618192789259265,0.14350036310820624,0.019493785823733047,0.00823,,TOPIX Small 2
68640,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,165000000.0,145000000.0,1951000000.0,183000000.0,12987000000.0,0.868,,0.13793103448275867,2074000000.0,-0.05930568948891035,0.08457201435161456,0.014091014091014091,0.00868,,-
69120,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,708000000.0,277000000.0,3815000000.0,527000000.0,15791000000.0,0.812,,1.555956678700361,3055000000.0,0.24877250409165308,0.1855832241153342,0.033373440567411816,0.00812,,-
69230,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,8760000000.0,8607000000.0,145856000000.0,4140000000.0,574194000000.0,0.494,,0.017776228651097847,119838000000.0,0.21710976484921307,0.060059236507240016,0.007210106688680133,0.00494,,TOPIX Mid400
69460,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1727000000.0,582000000.0,8304000000.0,1148000000.0,17081000000.0,0.422,,1.9673539518900345,5037000000.0,0.6486003573555688,0.20797206165703275,0.0672091797904104,0.00422,,-
69710,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,49101000000.0,18550000000.0,525383000000.0,60576000000.0,3351662000000.0,0.722,,1.646954177897574,478038000000.0,0.09904024366263764,0.09345753478890638,0.018073421484624642,0.00722,,TOPIX Large70
69950,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,7675000000.0,7834000000.0,165278000000.0,4526000000.0,373662000000.0,0.631,,-0.020296145008935396,152690000000.0,0.08244154823498584,0.04643691235373129,0.012112550914998046,0.00631,,TOPIX Small 1
70220,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-242000000.0,-399000000.0,5551000000.0,-114000000.0,12309000000.0,0.372,,-0.393483709273183,4775000000.0,0.16251308900523553,-0.0435957485137813,-0.009261515963928832,0.0037199999999999998,,-
71480,2026-07-30,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,17619000000.0,19274000000.0,51417000000.0,12102000000.0,60158000000.0,0.476,,-0.0858669710490817,90698000000.0,-0.4330966504222805,0.342668767139273,0.20117025167060076,0.0047599999999999995,,TOPIX Small 1
71850,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1242000000.0,807000000.0,3123000000.0,802000000.0,22304000000.0,0.148,,0.5390334572490707,2564000000.0,0.21801872074883,0.3976945244956772,0.03595767575322812,0.00148,,-
72410,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3649000000.0,4191000000.0,175614000000.0,2474000000.0,146458000000.0,0.415,,-0.12932474349797185,163920000000.0,0.07133967789165441,0.02077852563007505,0.016892214832921384,0.00415,,TOPIX Small 1
72780,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,4950000000.0,4913000000.0,75136000000.0,3395000000.0,203570000000.0,0.602,,0.007531040097700004,71899000000.0,0.045021488476891136,0.06588053662691652,0.01667731001621064,0.00602,,TOPIX Small 1
72830,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,5604000000.0,3523000000.0,83927000000.0,4353000000.0,149206000000.0,0.455,,0.5906897530513766,79923000000.0,0.05009821953630378,0.06677231403481597,0.029174429982708472,0.00455,,TOPIX Small 1
74190,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,13782000000.0,14468000000.0,242078000000.0,20515000000.0,260107000000.0,0.43,,-0.04741498479402817,228170000000.0,0.06095455143095063,0.05693206321929296,0.07887138754435674,0.0043,,TOPIX Small 1
75700,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,427000000.0,239000000.0,43378000000.0,703000000.0,38148000000.0,0.357,,0.7866108786610879,38838000000.0,0.11689582367784124,0.009843699571211213,0.018428226905735555,0.00357,,TOPIX Small 2
75750,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2965000000.0,3272000000.0,15904000000.0,2309000000.0,64458000000.0,0.84,,-0.09382640586797064,14616000000.0,0.08812260536398475,0.1864310865191147,0.035821775419653104,0.0084,,TOPIX Small 1
76000,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-526000000.0,150000000.0,5325000000.0,-417000000.0,24829000000.0,0.701,,-4.506666666666667,5920000000.0,-0.1005067567567568,-0.09877934272300469,-0.016794876958395426,0.00701,,TOPIX Small 2
76870,2026-07-30,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,99000000.0,116000000.0,2037000000.0,68000000.0,1670000000.0,0.636,,-0.14655172413793105,1807000000.0,0.12728278915329283,0.048600883652430045,0.0407185628742515,0.00636,,-
77740,2026-07-30,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,59000000.0,-244000000.0,766000000.0,52000000.0,5142000000.0,0.87,,9.99,426000000.0,0.7981220657276995,0.07702349869451697,0.010112796577207312,0.0087,,-
79080,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,335000000.0,315000000.0,2854000000.0,235000000.0,19150000000.0,0.817,,0.06349206349206349,2735000000.0,0.043510054844607016,0.1173791170287316,0.01227154046997389,0.00817,,-
79190,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,238000000.0,139000000.0,3658000000.0,184000000.0,5011000000.0,0.432,,0.7122302158273381,3568000000.0,0.025224215246636872,0.06506287588846364,0.03671921772101377,0.00432,,-
79620,2026-07-30,2026-06-20,FYFinancialStatements_Consolidated_JP,FY,1128000000.0,537000000.0,39134000000.0,1000000000.0,26232000000.0,0.7,1440000000.0,1.100558659217877,39639000000.0,-0.012739978304195376,0.02882404047631216,0.03812137846904544,0.006999999999999999,0.27659574468085113,TOPIX Small 2
79710,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,625000000.0,418000000.0,25660000000.0,583000000.0,52508000000.0,0.531,,0.4952153110047848,25056000000.0,0.024106002554278527,0.02435697583787997,0.011103070008379675,0.0053100000000000005,,-
79760,2026-07-30,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,6170000000.0,4799000000.0,47757000000.0,4259000000.0,139133000000.0,0.684,,0.28568451760783486,43245000000.0,0.10433576135969469,0.12919571999916243,0.030610998109722353,0.006840000000000001,,TOPIX Small 1
79810,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3610000000.0,4205000000.0,62466000000.0,2606000000.0,195751000000.0,0.688,,-0.14149821640903681,61385000000.0,0.017610165349841056,0.05779143854256716,0.013312831096648292,0.00688,,TOPIX Small 1
80140,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3654000000.0,3286000000.0,75853000000.0,3095000000.0,104443000000.0,0.689,,0.11199026171637239,71577000000.0,0.059739860569736125,0.04817212239463172,0.02963338854686288,0.006889999999999999,,TOPIX Small 2
80300,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,800000000.0,963000000.0,40729000000.0,601000000.0,39864000000.0,0.448,,-0.1692627206645898,38572000000.0,0.055921393757129456,0.019642024110584595,0.015076259281557295,0.0044800000000000005,,-
80350,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,211407000000.0,144694000000.0,732388000000.0,164341000000.0,2142901000000.0,0.717,,0.46106265636446575,549586000000.0,0.3326176430986234,0.2886543744572549,0.07669089705964018,0.007169999999999999,,TOPIX Core30
80710,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,134000000.0,472000000.0,9845000000.0,180000000.0,19533000000.0,0.644,,-0.7161016949152542,10288000000.0,-0.04305987558320368,0.013610970035551041,0.009215174320380893,0.00644,,
81740,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3836000000.0,3655000000.0,49910000000.0,2593000000.0,64802000000.0,0.427,,0.0495212038303694,45859000000.0,0.08833598639307438,0.07685834502103787,0.04001419709268232,0.0042699999999999995,,TOPIX Mid400
82850,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,990000000.0,400000000.0,27356000000.0,1367000000.0,57466000000.0,0.564,,1.475,25651000000.0,0.06646914350317723,0.03618950138909197,0.023787978978874465,0.005639999999999999,,TOPIX Small 2
84240,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,19721000000.0,15255000000.0,201158000000.0,14025000000.0,576646000000.0,0.134,,0.2927564732874468,172457000000.0,0.16642409412201298,0.09803736366438322,0.024321680892610026,0.00134,,TOPIX Mid400
84250,2026-07-30,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,16183000000.0,11640000000.0,209946000000.0,23255000000.0,467876000000.0,0.104,,0.3902920962199312,219516000000.0,-0.04359591100420923,0.07708172577710459,0.049703340201249904,0.00104,,TOPIX Small 1
