Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
302A0,2026-06-23,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,189000000.0,323000000.0,12008000000.0,51000000.0,1315000000.0,0.339,300000000.0,-0.4148606811145511,11214000000.0,0.07080435170322819,0.015739506995336442,0.03878326996197719,0.0033900000000000002,0.5873015873015872,-
44980,2026-06-23,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,1649000000.0,1421000000.0,8360000000.0,989000000.0,7442000000.0,0.695,1860000000.0,0.16045038705137227,7442000000.0,0.12335393711367915,0.1972488038277512,0.13289438323031444,0.00695,0.12795633717404487,-
45520,2026-06-23,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,555000000.0,-6650000000.0,40319000000.0,2178000000.0,47359000000.0,0.429,1100000000.0,9.99,33072000000.0,0.2191279632317369,0.013765222351744835,0.04598914673029414,0.0042899999999999995,0.9819819819819819,TOPIX Small 1
46760,2026-06-23,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-8766000000.0,18293000000.0,551865000000.0,6499000000.0,561467000000.0,0.373,40100000000.0,-1.479199693871973,550761000000.0,0.00200449922924828,-0.015884319534668803,0.01157503468592099,0.00373,3.574492356833219,TOPIX Mid400
67400,2026-06-23,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-18692000000.0,-37068000000.0,132328000000.0,-19810000000.0,-7412000000.0,-0.061,,-0.49573756339700015,188012000000.0,-0.2961725847286344,-0.14125506317634967,2.6726929303831626,-0.00061,,TOPIX Small 2
72420,2026-06-23,2026-03-31,FYFinancialStatements_Consolidated_IFRS,FY,34932000000.0,22671000000.0,481529000000.0,29036000000.0,259904000000.0,0.506,24000000000.0,0.5408230779409819,438316000000.0,0.09858868943866983,0.07254391739646003,0.11171817286382664,0.00506,-0.31295087598763316,TOPIX Small 1
81360,2026-06-23,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,77859000000.0,51806000000.0,194088000000.0,54608000000.0,155971000000.0,0.664,89500000000.0,0.5028954175192062,144904000000.0,0.33942472257494627,0.40115308519846665,0.35011636778631927,0.00664,0.14951386480689455,TOPIX Mid400
93600,2026-06-23,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,1745000000.0,1395000000.0,20670000000.0,1079000000.0,5489000000.0,0.405,1700000000.0,0.2508960573476702,19116000000.0,0.08129315756434408,0.08442186744073536,0.19657496811805428,0.004050000000000001,-0.025787965616045794,-
