Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
13330,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,6656000000.0,9428000000.0,277595000000.0,3424000000.0,288979000000.0,0.317,,-0.2940178192617734,263597000000.0,0.053103791014313506,0.023977377114141104,0.011848611836846277,0.00317,,TOPIX Mid400
166A0,2026-08-04,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,7569000000.0,3934000000.0,60021000000.0,3350000000.0,34097000000.0,0.281,,0.9239959328927301,42553000000.0,0.41049984724931265,0.12610586294796822,0.09824911282517523,0.0028100000000000004,,TOPIX Small 2
17990,2026-08-04,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,1674000000.0,1643000000.0,16186000000.0,1376000000.0,72691000000.0,0.858,,0.018867924528301883,12762000000.0,0.26829650524996085,0.10342271098480169,0.01892944105872804,0.008579999999999999,,-
18980,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,461000000.0,598000000.0,19727000000.0,213000000.0,43070000000.0,0.55,,-0.22909698996655514,20375000000.0,-0.03180368098159514,0.02336898666801845,0.004945437659623868,0.0055000000000000005,,TOPIX Small 1
19750,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2205000000.0,1887000000.0,19483000000.0,1546000000.0,51080000000.0,0.556,,0.1685214626391096,17677000000.0,0.10216665723821916,0.11317558897500385,0.030266249021143304,0.005560000000000001,,TOPIX Small 1
22260,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,936000000.0,701000000.0,15316000000.0,623000000.0,21787000000.0,0.457,,0.3352353780313837,15009000000.0,0.020454394030248624,0.06111256202663881,0.028595033735713957,0.00457,,-
23310,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,12049000000.0,10437000000.0,145898000000.0,8094000000.0,428564000000.0,0.591,,0.154450512599406,141154000000.0,0.03360868271533213,0.08258509369559555,0.018886327363007625,0.0059099999999999995,,TOPIX Mid400
28100,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,4001000000.0,3418000000.0,75139000000.0,5136000000.0,317707000000.0,0.679,,0.17056758338209477,75699000000.0,-0.007397719917039858,0.0532479804096408,0.01616583833532154,0.006790000000000001,,TOPIX Mid400
28970,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,17961000000.0,15844000000.0,194665000000.0,13275000000.0,568997000000.0,0.53,,0.1336152486745772,177031000000.0,0.0996096728821505,0.09226620090925436,0.023330527225978344,0.0053,,TOPIX Mid400
29370,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,73000000.0,139000000.0,5081000000.0,37000000.0,4928000000.0,0.467,,-0.47482014388489213,4781000000.0,0.06274837900020924,0.014367250541232042,0.007508116883116883,0.0046700000000000005,,-
30640,2026-08-04,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,27342000000.0,21883000000.0,193261000000.0,18578000000.0,121164000000.0,0.632,,0.2494630535118585,160232000000.0,0.20613235808078278,0.1414770698692442,0.15332937176058895,0.00632,,TOPIX Mid400
31830,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,596000000.0,701000000.0,23970000000.0,402000000.0,22201000000.0,0.447,,-0.14978601997146934,22085000000.0,0.08535204890196968,0.024864413850646642,0.01810729246430341,0.00447,,TOPIX Small 2
34010,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,59959000000.0,2295000000.0,221943000000.0,45106000000.0,419860000000.0,0.437,,25.125925925925927,243117000000.0,-0.08709386838435818,0.2701549496942909,0.10743104844471967,0.00437,,TOPIX Mid400
39640,2026-08-04,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,7082000000.0,5836000000.0,37983000000.0,4820000000.0,29954000000.0,0.497,,0.21350239890335843,32532000000.0,0.167558096643305,0.18645183371508306,0.16091340054750616,0.00497,,TOPIX Small 2
40050,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,61041000000.0,25452000000.0,578199000000.0,40782000000.0,1412442000000.0,0.305,,1.3982791136256485,526140000000.0,0.09894514767932483,0.10557091935475503,0.028873397987315585,0.0030499999999999998,,TOPIX Mid400
40420,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,31183000000.0,16078000000.0,274174000000.0,19456000000.0,928684000000.0,0.573,,0.9394825227018286,245128000000.0,0.11849319539179537,0.11373434388381101,0.020950075590836066,0.00573,,TOPIX Mid400
40620,2026-08-04,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,26880000000.0,17636000000.0,123219000000.0,17918000000.0,580531000000.0,0.542,,0.524155137219324,97464000000.0,0.26425141590741186,0.2181481752002532,0.0308648461494735,0.00542,,TOPIX Mid400
41890,2026-08-04,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,7501000000.0,6005000000.0,53299000000.0,5282000000.0,77636000000.0,0.565,,0.24912572855953363,58754000000.0,-0.09284474248561803,0.1407343477363553,0.06803544747282189,0.00565,,TOPIX Small 1
