Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
25020,2026-07-08,2025-12-31,FYFinancialStatements_Consolidated_IFRS,FY,185870000000.0,269052000000.0,2894676000000.0,121574000000.0,3008543000000.0,0.498,297000000000.0,-0.30916700117449414,2939422000000.0,-0.01522272065732655,0.06421098596181403,0.040409593613918764,0.00498,0.5978909990853822,TOPIX Large70
26700,2026-07-08,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,20316000000.0,18757000000.0,105483000000.0,14296000000.0,404332000000.0,0.86,,0.0831156368289172,97698000000.0,0.07968433335380465,0.1925997554108245,0.03535708279334804,0.0086,,TOPIX Mid400
33910,2026-07-08,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,24229000000.0,12467000000.0,636886000000.0,13477000000.0,897549000000.0,0.519,,0.9434507098740674,272530000000.0,1.3369390525813674,0.038042915058581914,0.015015336210056499,0.00519,,TOPIX Mid400
34900,2026-07-08,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,530000000.0,192000000.0,4426000000.0,284000000.0,4225000000.0,0.243,,1.7604166666666665,2200000000.0,1.0118181818181817,0.11974694984184366,0.0672189349112426,0.00243,,-
61830,2026-07-08,2026-05-31,1QFinancialStatements_Consolidated_IFRS,1Q,3213000000.0,2889000000.0,36701000000.0,2268000000.0,74927000000.0,0.439,,0.11214953271028039,36605000000.0,0.0026225925420024776,0.08754529849322906,0.030269462276615908,0.00439,,TOPIX Small 2
79210,2026-07-08,2026-05-31,FYFinancialStatements_Consolidated_JP,FY,4420000000.0,4048000000.0,31154000000.0,3382000000.0,32806000000.0,0.762,4900000000.0,0.09189723320158105,29678000000.0,0.0497338095558999,0.14187584258843167,0.10309089800646223,0.00762,0.10859728506787336,TOPIX Small 2
81660,2026-07-08,2026-05-31,1QFinancialStatements_NonConsolidated_JP,1Q,56000000.0,150000000.0,2195000000.0,45000000.0,2137000000.0,0.358,,-0.6266666666666667,2410000000.0,-0.08921161825726143,0.0255125284738041,0.02105755732335049,0.00358,,-
81940,2026-07-08,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,7230000000.0,7768000000.0,223296000000.0,5081000000.0,157606000000.0,0.467,,-0.06925849639546855,216285000000.0,0.03241556279908453,0.03237854686156492,0.032238620357093004,0.0046700000000000005,,TOPIX Small 1
98460,2026-07-08,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,563000000.0,599000000.0,14701000000.0,384000000.0,28033000000.0,0.593,,-0.06010016694490816,14364000000.0,0.023461431356168294,0.03829671450921706,0.013698141476117432,0.0059299999999999995,,-
98610,2026-07-08,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,2544000000.0,1056000000.0,58771000000.0,1814000000.0,70124000000.0,0.526,,1.4090909090909092,52218000000.0,0.1254931249760618,0.04328665498289973,0.025868461582339856,0.00526,,TOPIX Mid400
