Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
26850,2026-06-30,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,7875000000.0,5603000000.0,80318000000.0,3908000000.0,83614000000.0,0.566,,0.40549705514902734,77464000000.0,0.03684292058246408,0.09804776015339027,0.04673858444758055,0.005659999999999999,,TOPIX Small 1
29350,2026-06-30,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,696000000.0,619000000.0,10498000000.0,473000000.0,20301000000.0,0.645,,0.12439418416801296,11038000000.0,-0.04892190614241709,0.06629834254143646,0.02329934485985912,0.00645,,TOPIX Small 2
29750,2026-06-30,2026-05-31,2QFinancialStatements_Consolidated_JP,2Q,6809000000.0,4017000000.0,43421000000.0,4356000000.0,33766000000.0,0.247,,0.6950460542693553,33722000000.0,0.287616392859261,0.15681352341033142,0.12900550849967424,0.00247,,TOPIX Small 2
30860,2026-06-30,2026-05-31,1QFinancialStatements_Consolidated_IFRS,1Q,14122000000.0,15990000000.0,106435000000.0,9697000000.0,423239000000.0,0.357,,-0.11682301438399001,110802000000.0,-0.03941264598111949,0.13268191854183303,0.022911404667339257,0.00357,,TOPIX Mid400
30890,2026-06-30,2026-05-31,2QFinancialStatements_Consolidated_JP,2Q,83000000.0,91000000.0,1874000000.0,55000000.0,2299000000.0,0.735,,-0.08791208791208793,1669000000.0,0.12282804074295983,0.04429028815368197,0.023923444976076555,0.00735,,-
36070,2026-06-30,2026-05-31,3QFinancialStatements_Consolidated_JP,3Q,1142000000.0,734000000.0,11148000000.0,928000000.0,4878000000.0,0.362,,0.555858310626703,10774000000.0,0.03471319844069054,0.10243989953354862,0.1902419024190242,0.00362,,-
37630,2026-06-30,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,2925000000.0,2309000000.0,8374000000.0,2224000000.0,11403000000.0,0.801,3250000000.0,0.2667821567778259,7564000000.0,0.10708619777895301,0.34929543826128495,0.19503639393142155,0.00801,0.11111111111111116,TOPIX Small 2
51250,2026-06-30,2026-03-31,3QFinancialStatements_Consolidated_JP,3Q,57000000.0,184000000.0,1843000000.0,16000000.0,2172000000.0,0.624,,-0.6902173913043479,1959000000.0,-0.059213884635017866,0.030927835051546393,0.007366482504604052,0.00624,,-
65790,2026-06-30,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-45000000.0,-162000000.0,1423000000.0,-73000000.0,415000000.0,0.455,,-0.7222222222222222,1605000000.0,-0.11339563862928348,-0.03162333099086437,-0.17590361445783131,0.00455,,-
74850,2026-06-30,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,11921000000.0,9926000000.0,308470000000.0,9788000000.0,505632000000.0,0.486,,0.20098730606488013,276777000000.0,0.11450734707002397,0.038645573313450254,0.019357952028352637,0.00486,,
80110,2026-06-30,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,113000000.0,36000000.0,14594000000.0,106000000.0,38915000000.0,0.683,,2.138888888888889,14508000000.0,0.005927763992280122,0.007742908044401809,0.002723885391237312,0.00683,,TOPIX Small 2
82330,2026-06-30,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,15971000000.0,12635000000.0,119687000000.0,11082000000.0,483056000000.0,0.334,,0.26402849228334,112461000000.0,0.06425338561812532,0.13343972194139714,0.022941439501838298,0.00334,,TOPIX Mid400
87460,2026-06-30,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-2792000000.0,187000000.0,9394000000.0,-3808000000.0,3300000000.0,0.113,,-15.93048128342246,9489000000.0,-0.010011592370112732,-0.2972109857355759,-1.153939393939394,0.00113,,-
92530,2026-06-30,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,309000000.0,306000000.0,655000000.0,208000000.0,1833000000.0,0.699,,0.009803921568627416,633000000.0,0.034755134281200695,0.4717557251908397,0.11347517730496454,0.00699,,-
