Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
63010,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_US,1Q,151553000000.0,140391000000.0,1043143000000.0,96153000000.0,3710209000000.0,0.518,,0.07950652107328815,909524000000.0,0.1469109116416938,0.1452849705169857,0.02591579072769216,0.005180000000000001,,TOPIX Large70
63490,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,537000000.0,507000000.0,23098000000.0,526000000.0,125087000000.0,0.693,,0.059171597633136175,22538000000.0,0.024846925193007463,0.0232487661269374,0.004205073269004773,0.0069299999999999995,,TOPIX Small 1
63820,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,389000000.0,633000000.0,9017000000.0,209000000.0,34686000000.0,0.749,,-0.3854660347551343,8882000000.0,0.015199279441567182,0.04314073416879228,0.006025485786772761,0.00749,,-
65010,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,294287000000.0,211016000000.0,2709586000000.0,189450000000.0,6762859000000.0,0.437,,0.3946193653561816,2258325000000.0,0.19982110635094585,0.10860958094705243,0.02801330029208061,0.00437,,TOPIX Core30
65260,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-662000000.0,1440000000.0,39039000000.0,-580000000.0,128510000000.0,0.741,,-1.4597222222222221,34553000000.0,0.129829537232657,-0.016957401572786187,-0.0045132674500038905,0.00741,,TOPIX Mid400
65860,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,30565000000.0,26069000000.0,206550000000.0,22866000000.0,1013973000000.0,0.845,,0.1724653803367986,186614000000.0,0.10683014136131264,0.14797869765190028,0.022550896325641806,0.00845,,TOPIX Mid400
67010,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,58770000000.0,35389000000.0,819774000000.0,49698000000.0,2319715000000.0,0.496,,0.660685523750318,715658000000.0,0.1454828982558709,0.07169049030586479,0.021424183574275286,0.00496,,TOPIX Large70
68070,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,327000000.0,1480000000.0,58250000000.0,333000000.0,144115000000.0,0.607,,-0.779054054054054,51605000000.0,0.12876659238445898,0.005613733905579399,0.0023106546854942235,0.00607,,TOPIX Small 1
68220,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-197000000.0,24000000.0,6762000000.0,-233000000.0,10786000000.0,0.315,,-9.208333333333334,5251000000.0,0.28775471338792613,-0.029133392487429754,-0.02160207676617838,0.00315,,-
68570,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,189990000000.0,123952000000.0,367473000000.0,174780000000.0,1042642000000.0,0.688,,0.5327707499677294,263776000000.0,0.3931252274657284,0.5170175768015609,0.16763184295280642,0.00688,,TOPIX Core30
69550,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,229000000.0,213000000.0,13617000000.0,18000000.0,19528000000.0,0.421,,0.07511737089201875,14528000000.0,-0.06270649779735682,0.016817213776896527,0.0009217533797623924,0.00421,,-
69610,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2329000000.0,905000000.0,12572000000.0,1782000000.0,64465000000.0,0.869,,1.5734806629834255,8999000000.0,0.39704411601289036,0.18525294304804327,0.027642907003800513,0.00869,,TOPIX Small 2
72760,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,16557000000.0,11907000000.0,240883000000.0,14657000000.0,681809000000.0,0.683,,0.3905265810027714,219725000000.0,0.096293093639777,0.06873461389969404,0.021497222829267436,0.00683,,TOPIX Mid400
75510,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,110000000.0,61000000.0,7215000000.0,60000000.0,19382000000.0,0.686,,0.8032786885245902,6599000000.0,0.09334747689043787,0.015246015246015246,0.0030956557630791456,0.006860000000000001,,-
79950,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2902000000.0,1802000000.0,17191000000.0,3280000000.0,56105000000.0,0.647,,0.6104328523862375,13949000000.0,0.23241809448705997,0.1688092606596475,0.05846181267266732,0.00647,,TOPIX Small 1
81370,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1331000000.0,269000000.0,40035000000.0,908000000.0,56603000000.0,0.521,,3.947955390334572,31322000000.0,0.2781750846050699,0.03324590982889971,0.016041552567885094,0.00521,,TOPIX Small 2
85720,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,29650000000.0,28147000000.0,88731000000.0,19141000000.0,778785000000.0,0.446,,0.05339823071730554,82372000000.0,0.07719856261836555,0.33415604467435284,0.02457802859582555,0.00446,,TOPIX Mid400
87060,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1524000000.0,479000000.0,2899000000.0,1528000000.0,52303000000.0,0.639,,2.1816283924843423,1763000000.0,0.6443562110039704,0.5256985167299069,0.029214385408102787,0.00639,,TOPIX Small 1
87080,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,238000000.0,-576000000.0,5812000000.0,1054000000.0,50734000000.0,0.348,,9.99,4242000000.0,0.3701084394153702,0.040949759119064004,0.020775022667244847,0.0034799999999999996,,TOPIX Small 2
89140,2026-07-29,2026-06-30,2QFinancialStatements_NonConsolidated_JP,2Q,3607000000.0,3022000000.0,16338000000.0,2360000000.0,30943000000.0,0.46,,0.19358041032428863,14067000000.0,0.16144167199829385,0.22077365650630432,0.0762692693016191,0.0046,,-
91150,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1077000000.0,2150000000.0,15459000000.0,899000000.0,99947000000.0,0.19,,-0.4990697674418605,15373000000.0,0.005594223638847318,0.06966815447312245,0.008994767226630115,0.0019,,-
92020,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,20782000000.0,36786000000.0,672729000000.0,19411000000.0,1408299000000.0,0.356,,-0.43505681509269833,548701000000.0,0.22603931831726198,0.030892082844652155,0.013783294598661221,0.00356,,TOPIX Large70
93070,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,308000000.0,304000000.0,2745000000.0,248000000.0,17753000000.0,0.783,,0.013157894736842035,2720000000.0,0.009191176470588314,0.1122040072859745,0.013969469948741058,0.00783,,-
94740,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-1011000000.0,-305000000.0,13726000000.0,-241000000.0,48142000000.0,0.683,,2.314754098360656,14191000000.0,-0.032767246846592935,-0.0736558356403905,-0.00500602384612189,0.00683,,TOPIX Small 2
95010,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-34270000000.0,64699000000.0,1481197000000.0,-9793000000.0,3424452000000.0,0.221,,-1.5296836118023462,1425123000000.0,0.039346779190287506,-0.02313669282343942,-0.002859727629413407,0.00221,,TOPIX Mid400
95020,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-25063000000.0,67932000000.0,825843000000.0,35202000000.0,3240160000000.0,0.415,,-1.3689424718836483,800312000000.0,0.031901308489689084,-0.030348383409437386,0.010864278307244086,0.00415,,TOPIX Mid400
95050,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,26595000000.0,36272000000.0,199019000000.0,22198000000.0,473252000000.0,0.251,,-0.26678981032201143,186079000000.0,0.06954035651524348,0.1336304573935152,0.04690524287271897,0.00251,,TOPIX Mid400
95060,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,60093000000.0,64369000000.0,785304000000.0,36127000000.0,1161516000000.0,0.2,,-0.06642949245754948,535380000000.0,0.4668160932421832,0.07652195837535528,0.031103316699899096,0.002,,TOPIX Mid400
95510,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-910000000.0,-603000000.0,37677000000.0,-711000000.0,92735000000.0,0.418,,0.5091210613598673,33054000000.0,0.13986204392811752,-0.02415266608275606,-0.007667008141478407,0.00418,,TOPIX Small 1
96980,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,132000000.0,82000000.0,3333000000.0,84000000.0,7312000000.0,0.729,,0.6097560975609757,3344000000.0,-0.003289473684210509,0.039603960396039604,0.011487964989059081,0.00729,,-
99140,2026-07-29,2026-06-20,1QFinancialStatements_NonConsolidated_JP,1Q,2000000.0,-17000000.0,1680000000.0,10000000.0,3349000000.0,0.678,,9.99,1576000000.0,0.06598984771573613,0.0011904761904761906,0.002985965959988056,0.0067800000000000004,,-
99320,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,487000000.0,276000000.0,12132000000.0,384000000.0,34935000000.0,0.79,,0.7644927536231885,11170000000.0,0.08612354521038501,0.04014177382129904,0.010991841992271361,0.0079,,TOPIX Small 2
99910,2026-07-29,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2212000000.0,1691000000.0,28719000000.0,1495000000.0,75218000000.0,0.586,,0.30810171496156125,27182000000.0,0.056544772275770816,0.07702218043803753,0.019875561700656758,0.00586,,TOPIX Small 2
