Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
35710,2026-05-22,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-229000000.0,-146000000.0,10715000000.0,515000000.0,14910000000.0,0.753,,0.5684931506849316,10043000000.0,0.06691227720800552,-0.021371908539430703,0.03454057679409792,0.00753,,-
40170,2026-05-22,2026-02-28,FYFinancialStatements_Consolidated_JP,FY,42000000.0,103000000.0,2535000000.0,27000000.0,1132000000.0,0.308,6000000.0,-0.5922330097087378,2507000000.0,0.011168727562824055,0.016568047337278107,0.023851590106007067,0.00308,-0.8571428571428572,-
46350,2026-05-22,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,2217000000.0,1309000000.0,49926000000.0,1867000000.0,32106000000.0,0.594,1800000000.0,0.6936592818945759,46806000000.0,0.06665812075374955,0.044405720466290106,0.058151124400423596,0.00594,-0.18809201623815963,-
68000,2026-05-22,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,5016000000.0,4226000000.0,90090000000.0,3886000000.0,60341000000.0,0.674,7000000000.0,0.18693800283956463,82884000000.0,0.08694078471116251,0.05567765567765568,0.06440065627019771,0.00674,0.3955342902711323,TOPIX Small 2
68100,2026-05-22,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,7891000000.0,9318000000.0,129429000000.0,8260000000.0,90183000000.0,0.482,10000000000.0,-0.15314445159905554,129806000000.0,-0.0029043341602082995,0.06096778928988094,0.09159154164310347,0.00482,0.2672665061462425,TOPIX Small 1
70310,2026-05-22,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-153000000.0,21000000.0,2133000000.0,-235000000.0,1720000000.0,0.538,,-8.285714285714285,2544000000.0,-0.16155660377358494,-0.07172995780590717,-0.13662790697674418,0.00538,,-
74600,2026-05-22,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,4228000000.0,3572000000.0,85934000000.0,3670000000.0,46746000000.0,0.566,4400000000.0,0.1836506159014557,83376000000.0,0.030680291690654338,0.04920054925873345,0.07850939117785478,0.005659999999999999,0.04068117313150421,-
75780,2026-05-22,2025-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,-99000000.0,-41000000.0,482000000.0,-187000000.0,2863000000.0,0.496,,1.4146341463414633,553000000.0,-0.12839059674502717,-0.2053941908713693,-0.06531610199091861,0.00496,,-
75780,2026-05-22,2025-09-30,2QFinancialStatements_NonConsolidated_JP,2Q,-195000000.0,-69000000.0,962000000.0,596000000.0,3646000000.0,0.571,,1.8260869565217392,1119000000.0,-0.14030384271671137,-0.20270270270270271,0.1634668129456939,0.00571,,-
75780,2026-05-22,2025-12-31,3QFinancialStatements_NonConsolidated_JP,3Q,-324000000.0,-84000000.0,1358000000.0,382000000.0,3432000000.0,0.607,,2.857142857142857,1671000000.0,-0.18731298623578696,-0.23858615611192932,0.11130536130536131,0.00607,,-
77090,2026-05-22,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,-112000000.0,-125000000.0,2102000000.0,-156000000.0,56000000.0,0.07,-490000000.0,-0.10399999999999998,1662000000.0,0.26474127557160054,-0.0532825880114177,-2.7857142857142856,0.0007000000000000001,-5.375,-
98780,2026-05-22,2026-03-20,FYFinancialStatements_NonConsolidated_JP,FY,-707000000.0,-276000000.0,5758000000.0,-1141000000.0,45000000.0,0.009,85000000.0,1.5615942028985508,7494000000.0,-0.2316519882572725,-0.12278568947551233,-25.355555555555554,8.999999999999999e-05,-0.8797736916548797,-
