Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
13840,2026-08-13,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,1112000000.0,1305000000.0,5865000000.0,800000000.0,17206000000.0,0.773,,-0.14789272030651346,5863000000.0,0.0003411222923417334,0.18959931798806479,0.04649540857840288,0.00773,,-
141A0,2026-08-13,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,30371000000.0,21106000000.0,1347109000000.0,3522000000.0,134369000000.0,0.162,39000000000.0,0.43897469913768594,803829000000.0,0.6758651404714187,0.022545317416779193,0.026211402927758636,0.0016200000000000001,0.2841197194692304,-
14470,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,240000000.0,80000000.0,6668000000.0,-1299000000.0,1828000000.0,0.104,,2.0,7171000000.0,-0.07014363408171798,0.035992801439712056,-0.7106126914660832,0.00104,,-
148A0,2026-08-13,2026-06-30,2QFinancialStatements_NonConsolidated_JP,2Q,67000000.0,171000000.0,1581000000.0,49000000.0,1080000000.0,0.358,,-0.6081871345029239,1338000000.0,0.18161434977578472,0.04237824161922834,0.04537037037037037,0.00358,,-
149A0,2026-08-13,2026-06-30,2QFinancialStatements_NonConsolidated_JP,2Q,-151000000.0,36000000.0,875000000.0,-156000000.0,936000000.0,0.776,,-5.194444444444445,702000000.0,0.24643874643874653,-0.17257142857142857,-0.16666666666666666,0.00776,,-
150A0,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,105000000.0,2000000.0,1466000000.0,61000000.0,2005000000.0,0.507,,51.5,1090000000.0,0.344954128440367,0.07162346521145975,0.030423940149625937,0.00507,,-
151A0,2026-08-13,2026-06-30,FYFinancialStatements_NonConsolidated_JP,FY,819000000.0,755000000.0,15325000000.0,563000000.0,2776000000.0,0.555,950000000.0,0.08476821192052975,13781000000.0,0.11203831362020167,0.053442088091354,0.20280979827089338,0.00555,0.15995115995116005,-
155A0,2026-08-13,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,351000000.0,160000000.0,4841000000.0,187000000.0,1947000000.0,0.392,,1.19375,3635000000.0,0.3317744154057771,0.07250568064449493,0.096045197740113,0.00392,,-
194A0,2026-08-13,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,1127000000.0,909000000.0,6155000000.0,939000000.0,3718000000.0,0.547,1569000000.0,0.23982398239823977,5463000000.0,0.1266703276587955,0.18310316815597075,0.2525551371705218,0.00547,0.3921916592724046,-
195A0,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-141000000.0,-161000000.0,1317000000.0,-177000000.0,883000000.0,0.165,,-0.12422360248447206,778000000.0,0.6928020565552699,-0.1070615034168565,-0.20045300113250283,0.00165,,-
196A0,2026-08-13,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,222000000.0,196000000.0,8317000000.0,308000000.0,2845000000.0,0.706,371000000.0,0.13265306122448983,2917000000.0,1.8512170037709974,0.02669231694120476,0.10826010544815466,0.0070599999999999994,0.6711711711711712,-
197A0,2026-08-13,2026-06-30,FYFinancialStatements_NonConsolidated_JP,FY,4200000000.0,8265000000.0,14369000000.0,5495000000.0,19420000000.0,0.435,4374000000.0,-0.49183303085299457,18627000000.0,-0.2285929027755409,0.2922959148166191,0.2829557157569516,0.00435,0.04142857142857137,-
21800,2026-08-13,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,2225000000.0,1597000000.0,26229000000.0,-369000000.0,3806000000.0,0.359,,0.39323731997495304,19587000000.0,0.33910246592127424,0.08482976857676618,-0.09695218076720967,0.00359,,-
220A0,2026-08-13,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,206000000.0,283000000.0,2055000000.0,142000000.0,2419000000.0,0.814,,-0.2720848056537103,1874000000.0,0.09658484525080047,0.10024330900243308,0.058701942951632904,0.00814,,-
22660,2026-08-13,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,785000000.0,482000000.0,26906000000.0,613000000.0,32519000000.0,0.545,,0.6286307053941909,20527000000.0,0.3107614361572564,0.029175648554225823,0.018850518158614965,0.00545,,TOPIX Small 2
23230,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,73000000.0,61000000.0,839000000.0,66000000.0,1479000000.0,0.403,,0.19672131147540983,429000000.0,0.9557109557109558,0.08700834326579261,0.04462474645030426,0.004030000000000001,,-
23320,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,212000000.0,220000000.0,4711000000.0,141000000.0,7311000000.0,0.723,,-0.036363636363636376,4383000000.0,0.07483458818161082,0.04500106134578646,0.01928600738613049,0.0072299999999999994,,-
23700,2026-08-13,2026-06-30,3QFinancialStatements_NonConsolidated_JP,3Q,-929000000.0,-1145000000.0,609000000.0,-845000000.0,3393000000.0,0.894,,-0.18864628820960694,572000000.0,0.06468531468531458,-1.5254515599343186,-0.24904214559386972,0.00894,,-
241A0,2026-08-13,2026-06-30,3QFinancialStatements_NonConsolidated_JP,3Q,-399000000.0,-743000000.0,3221000000.0,-491000000.0,1481000000.0,0.347,,-0.4629878869448183,3275000000.0,-0.01648854961832058,-0.12387457311393978,-0.33153274814314654,0.0034699999999999996,,-
24360,2026-08-13,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,824000000.0,632000000.0,4528000000.0,463000000.0,5078000000.0,0.652,,0.30379746835443044,3958000000.0,0.14401212733703894,0.18197879858657243,0.09117762898779047,0.006520000000000001,,-
24850,2026-08-13,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,936000000.0,1823000000.0,16419000000.0,378000000.0,8713000000.0,0.32,,-0.48656061437191445,16760000000.0,-0.020346062052505998,0.057007125890736345,0.043383450017215656,0.0032,,-
25850,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1951000000.0,1516000000.0,17414000000.0,1105000000.0,16892000000.0,0.293,,0.28693931398416894,13444000000.0,0.2952990181493602,0.11203629263810727,0.06541558134027942,0.00293,,TOPIX Small 1
269A0,2026-08-13,2026-06-30,3QFinancialStatements_NonConsolidated_JP,3Q,140000000.0,18000000.0,1354000000.0,154000000.0,687000000.0,0.767,,6.777777777777778,697000000.0,0.9426111908177905,0.103397341211226,0.22416302765647744,0.00767,,-
27490,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1717000000.0,1371000000.0,10792000000.0,1124000000.0,23025000000.0,0.656,,0.25237053245805985,10356000000.0,0.04210119737350326,0.1590993328391401,0.048816503800217154,0.00656,,TOPIX Small 1
27640,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,26000000.0,71000000.0,2543000000.0,31000000.0,6148000000.0,0.525,,-0.6338028169014085,2431000000.0,0.04607157548334029,0.010224144710971293,0.0050422901756668834,0.00525,,-
27800,2026-08-13,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3533000000.0,883000000.0,65820000000.0,2081000000.0,39462000000.0,0.336,,3.0011325028312568,46120000000.0,0.42714657415437984,0.05367669401397752,0.05273427601236633,0.00336,,-
281A0,2026-08-13,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,-169000000.0,-274000000.0,342000000.0,-121000000.0,834000000.0,0.469,,-0.3832116788321168,251000000.0,0.36254980079681265,-0.49415204678362573,-0.145083932853717,0.00469,,-
