Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
219A0,2026-08-14,2026-06-30,2QFinancialStatements_NonConsolidated_JP,2Q,-621000000.0,896000000.0,467000000.0,-554000000.0,6663000000.0,0.946,,-1.6930803571428572,1919000000.0,-0.7566440854611777,-1.3297644539614561,-0.08314573015158337,0.00946,,-
22150,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,351000000.0,139000000.0,14969000000.0,213000000.0,8763000000.0,0.561,,1.5251798561151078,14008000000.0,0.06860365505425481,0.02344846015097869,0.024306744265662445,0.00561,,-
23290,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,190000000.0,368000000.0,9818000000.0,279000000.0,85935000000.0,0.851,,-0.4836956521739131,9281000000.0,0.057860144380993406,0.019352210226115298,0.0032466399022517017,0.00851,,-
23300,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,57000000.0,188000000.0,3103000000.0,25000000.0,3001000000.0,0.649,,-0.6968085106382979,3753000000.0,-0.17319477751132428,0.018369320012890752,0.008330556481172943,0.00649,,-
23340,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,149000000.0,42000000.0,6174000000.0,17000000.0,4449000000.0,0.357,,2.5476190476190474,1125000000.0,4.488,0.024133462908973113,0.003821083389525736,0.00357,,-
23400,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,81000000.0,189000000.0,3819000000.0,43000000.0,4792000000.0,0.357,,-0.5714285714285714,3806000000.0,0.0034156594850236477,0.021209740769835034,0.008973288814691152,0.00357,,-
23880,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,-105000000.0,-42000000.0,771000000.0,-2615000000.0,848000000.0,0.477,,1.5,603000000.0,0.2786069651741294,-0.13618677042801555,-3.0837264150943398,0.00477,,-
242A0,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,181000000.0,200000000.0,1880000000.0,126000000.0,1344000000.0,0.763,,-0.09499999999999997,1990000000.0,-0.055276381909547756,0.09627659574468085,0.09375,0.0076300000000000005,,
24350,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2000000.0,198000000.0,4591000000.0,60000000.0,1915000000.0,0.092,,-0.98989898989899,4503000000.0,0.019542527204086113,0.00043563493792202136,0.031331592689295036,0.00092,,-
24670,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-161000000.0,-130000000.0,289000000.0,-165000000.0,1068000000.0,0.56,,0.2384615384615385,294000000.0,-0.017006802721088454,-0.5570934256055363,-0.1544943820224719,0.005600000000000001,,
247A0,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-531000000.0,18000000.0,11075000000.0,-495000000.0,5601000000.0,0.116,,-30.5,4500000000.0,1.4611111111111112,-0.04794582392776524,-0.08837707552222818,0.00116,,-
24980,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,5694000000.0,5240000000.0,73707000000.0,4319000000.0,31706000000.0,0.381,,0.08664122137404573,72859000000.0,0.01163891900794689,0.07725182140095242,0.13622027376521795,0.00381,,-
24990,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,117000000.0,99000000.0,2249000000.0,-11000000.0,3635000000.0,0.419,,0.18181818181818188,2153000000.0,0.04458894565722238,0.05202312138728324,-0.003026134800550206,0.00419,,-
25020,2026-08-14,2026-03-31,1QFinancialStatements_Consolidated_IFRS,1Q,32895000000.0,33949000000.0,647125000000.0,21428000000.0,3054848000000.0,0.51,,-0.031046569854782158,630423000000.0,0.02649332273727323,0.05083252849140429,0.00701442428559457,0.0051,,TOPIX Large70
25020,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_IFRS,2Q,144143000000.0,92269000000.0,1463963000000.0,99148000000.0,3193656000000.0,0.508,,0.5622039905060205,1359551000000.0,0.07679888433754978,0.0984608217557411,0.031045297301901018,0.00508,,TOPIX Large70
254A0,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,-322000000.0,-96000000.0,2876000000.0,-385000000.0,6167000000.0,0.208,,2.3541666666666665,594000000.0,3.8417508417508417,-0.11196105702364395,-0.06242905788876277,0.00208,,-
254A0,2026-08-14,2026-03-31,FYFinancialStatements_Consolidated_IFRS,FY,-1387000000.0,1427000000.0,3297000000.0,-1231000000.0,6720000000.0,0.251,1000000000.0,-1.9719691660826908,3088000000.0,0.06768134715025909,-0.42068547164088566,-0.1831845238095238,0.00251,-0.27901946647440523,-
25860,2026-08-14,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,-92000000.0,161000000.0,524000000.0,-75000000.0,7372000000.0,0.942,,-1.5714285714285714,1068000000.0,-0.5093632958801498,-0.17557251908396945,-0.010173629951166576,0.00942,,-
25970,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,581000000.0,509000000.0,9596000000.0,495000000.0,7455000000.0,0.463,,0.14145383104125742,7819000000.0,0.22726691392761222,0.060546060858691124,0.06639839034205232,0.0046300000000000004,,-
261A0,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,1546000000.0,1948000000.0,12740000000.0,917000000.0,15462000000.0,0.562,,-0.20636550308008217,13403000000.0,-0.04946653734238604,0.12135007849293564,0.05930668736256629,0.005620000000000001,,-
264A0,2026-08-14,2026-06-30,3QFinancialStatements_NonConsolidated_JP,3Q,15000000.0,273000000.0,2583000000.0,13000000.0,1779000000.0,0.591,,-0.945054945054945,2493000000.0,0.036101083032491044,0.005807200929152149,0.007307476110174255,0.0059099999999999995,,-
26520,2026-08-14,2026-06-30,3QFinancialStatements_NonConsolidated_JP,3Q,1890000000.0,1334000000.0,12703000000.0,1242000000.0,12884000000.0,0.638,,0.41679160419790096,11303000000.0,0.1238609218791471,0.1487837518696371,0.09639863396460727,0.00638,,-
26540,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,111000000.0,116000000.0,6321000000.0,72000000.0,6920000000.0,0.67,,-0.0431034482758621,5144000000.0,0.22881026438569196,0.017560512577123873,0.010404624277456647,0.0067,,-
26560,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,134000000.0,-139000000.0,316000000.0,134000000.0,1525000000.0,0.904,,9.99,24000000.0,12.166666666666666,0.4240506329113924,0.08786885245901639,0.00904,,-
265A0,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,13000000.0,-36000000.0,624000000.0,-6000000.0,1676000000.0,0.825,,9.99,439000000.0,0.4214123006833712,0.020833333333333332,-0.003579952267303103,0.00825,,-
26660,2026-08-14,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,46000000.0,54000000.0,2461000000.0,44000000.0,4524000000.0,0.575,,-0.14814814814814814,2320000000.0,0.06077586206896557,0.018691588785046728,0.009725906277630416,0.00575,,-
26730,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2000000.0,-1000000.0,48000000.0,54000000.0,2923000000.0,0.795,,9.99,67000000.0,-0.28358208955223885,0.041666666666666664,0.01847417037290455,0.00795,,-
27080,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,310000000.0,490000000.0,17917000000.0,244000000.0,9641000000.0,0.403,,-0.36734693877551017,17774000000.0,0.008045459660177778,0.0173020036836524,0.025308577948345606,0.004030000000000001,,-
27210,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,-133000000.0,-166000000.0,163000000.0,-134000000.0,398000000.0,0.48,,-0.1987951807228916,70000000.0,1.3285714285714287,-0.8159509202453987,-0.33668341708542715,0.0048,,-
27500,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,822000000.0,790000000.0,18635000000.0,813000000.0,15942000000.0,0.337,,0.040506329113924044,18343000000.0,0.01591887913645529,0.04411054467400054,0.05099736544975536,0.00337,,-
27620,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,-635000000.0,-666000000.0,10570000000.0,-793000000.0,62000000.0,0.025,-30000000.0,-0.04654654654654655,9679000000.0,0.09205496435582194,-0.06007568590350047,-12.790322580645162,0.00025,-1.047244094488189,-
286A0,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,395000000.0,1134000000.0,13678000000.0,489000000.0,22315000000.0,0.312,,-0.6516754850088183,10520000000.0,0.3001901140684411,0.028878491007457232,0.021913511091194264,0.00312,,-
28740,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,6161000000.0,3709000000.0,97880000000.0,2789000000.0,86943000000.0,0.386,,0.6610946346724185,95266000000.0,0.027438960384607247,0.06294442174090724,0.032078488204915864,0.00386,,TOPIX Small 1
28760,2026-08-14,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,247000000.0,49000000.0,3963000000.0,206000000.0,6352000000.0,0.615,,4.040816326530612,3411000000.0,0.16182937554969223,0.06232652031289427,0.03243073047858942,0.00615,,-
290A0,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,-3350000000.0,-2109000000.0,1691000000.0,-1417000000.0,37945000000.0,0.731,,0.5884305357989568,1327000000.0,0.2743029389600602,-1.9810762862211708,-0.03734352352088549,0.00731,,-
29280,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,790000000.0,408000000.0,36910000000.0,135000000.0,63715000000.0,0.308,,0.9362745098039216,39915000000.0,-0.07528498058374045,0.021403413709021945,0.0021188103272384838,0.00308,,
29620,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,-74000000.0,-1443000000.0,3745000000.0,5000000.0,1763000000.0,0.257,250000000.0,-0.9487179487179487,3362000000.0,0.11392028554431888,-0.019759679572763686,0.0028360748723766306,0.0025700000000000002,2.3783783783783785,-
298A0,2026-08-14,2026-06-30,2QFinancialStatements_NonConsolidated_JP,2Q,-123000000.0,-147000000.0,820000000.0,-137000000.0,157000000.0,0.092,,-0.16326530612244894,747000000.0,0.09772423025435084,-0.15,-0.8726114649681529,0.00092,,-
29980,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-206000000.0,271000000.0,7377000000.0,-179000000.0,10833000000.0,0.262,,-1.7601476014760147,10069000000.0,-0.26735524878339456,-0.027924630608648502,-0.01652358534108742,0.00262,,-
302A0,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-99000000.0,117000000.0,3251000000.0,-126000000.0,1191000000.0,0.299,,-1.8461538461538463,3081000000.0,0.05517689061992859,-0.030452168563518917,-0.10579345088161209,0.00299,,-
30410,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,-166000000.0,-5000000.0,7302000000.0,-174000000.0,417000000.0,0.173,10000000.0,32.2,7602000000.0,-0.03946329913180746,-0.02273349767187072,-0.4172661870503597,0.0017299999999999998,-0.9397590361445783,-
30420,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-52000000.0,39000000.0,260000000.0,-53000000.0,1192000000.0,0.792,,-2.333333333333333,315000000.0,-0.17460317460317465,-0.2,-0.044463087248322146,0.00792,,-
30530,2026-08-14,2026-06-30,2QFinancialStatements_NonConsolidated_JP,2Q,132000000.0,-121000000.0,7922000000.0,91000000.0,3487000000.0,0.582,,9.99,7033000000.0,0.12640409498080474,0.01666245897500631,0.026096931459707484,0.00582,,TOPIX Small 2
30670,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,245000000.0,240000000.0,5603000000.0,167000000.0,1880000000.0,0.316,,0.02083333333333326,5684000000.0,-0.01425052779732583,0.04372657504908085,0.08882978723404256,0.00316,,-
31130,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-188000000.0,-154000000.0,728000000.0,148000000.0,3384000000.0,0.332,,0.22077922077922074,442000000.0,0.6470588235294117,-0.25824175824175827,0.04373522458628842,0.00332,,-
31330,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-460000000.0,-231000000.0,630000000.0,-514000000.0,940000000.0,0.14,,0.9913419913419914,791000000.0,-0.20353982300884954,-0.7301587301587301,-0.5468085106382978,0.0014000000000000002,,-
31350,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,72000000.0,625000000.0,26230000000.0,-76000000.0,1718000000.0,0.221,350000000.0,-0.8848,24771000000.0,0.05889951959953166,0.002744948532215021,-0.04423748544819558,0.00221,3.8611111111111107,-
31400,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,567000000.0,440000000.0,12877000000.0,818000000.0,6010000000.0,0.577,960000000.0,0.2886363636363636,14502000000.0,-0.11205350986070883,0.04403199502989827,0.13610648918469218,0.00577,0.693121693121693,-
31750,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,91000000.0,174000000.0,5277000000.0,45000000.0,989000000.0,0.128,,-0.4770114942528736,5375000000.0,-0.018232558139534838,0.017244646579495926,0.0455005055611729,0.00128,,-
31850,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,-51000000.0,-62000000.0,716000000.0,-69000000.0,-47000000.0,-0.026,,-0.17741935483870963,900000000.0,-0.20444444444444443,-0.0712290502793296,1.4680851063829787,-0.00026,,-
31960,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,890000000.0,1051000000.0,26806000000.0,351000000.0,19428000000.0,0.472,,-0.15318744053282585,24751000000.0,0.08302694840612501,0.03320152204730284,0.018066707844348363,0.004719999999999999,,TOPIX Small 2
319A0,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,2140000000.0,512000000.0,13486000000.0,1573000000.0,10855000000.0,0.299,,3.1796875,5619000000.0,1.4000711870439582,0.1586830787483316,0.14491017964071856,0.00299,,-
32240,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-26000000.0,-79000000.0,989000000.0,-17000000.0,1469000000.0,0.492,,-0.6708860759493671,766000000.0,0.2911227154046998,-0.0262891809908999,-0.011572498298162015,0.00492,,-
33970,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,5294000000.0,8052000000.0,72318000000.0,3031000000.0,95538000000.0,0.317,,-0.3425235966219573,69862000000.0,0.035155019896367046,0.0732044580878896,0.03172559609788775,0.00317,,TOPIX Mid400
34090,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-3000000.0,-16000000.0,750000000.0,-20000000.0,1626000000.0,0.555,,-0.8125,427000000.0,0.7564402810304449,-0.004,-0.012300123001230012,0.00555,,-
34520,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,5337000000.0,4856000000.0,23470000000.0,3245000000.0,22197000000.0,0.216,,0.09905271828665563,17081000000.0,0.3740413324746794,0.2273966766084363,0.14619092670180656,0.00216,,-
34570,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,1120000000.0,2620000000.0,49617000000.0,1452000000.0,19018000000.0,0.28,1400000000.0,-0.5725190839694656,64735000000.0,-0.2335367266548235,0.022572908478948748,0.07634872226311915,0.0028000000000000004,0.25,TOPIX Small 2
34690,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,190000000.0,166000000.0,5522000000.0,51000000.0,2641000000.0,0.394,180000000.0,0.14457831325301207,8367000000.0,-0.3400262937731564,0.034407823252444764,0.019310867095797046,0.00394,-0.052631578947368474,-
34890,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,252000000.0,-46000000.0,4735000000.0,64000000.0,11191000000.0,0.294,,9.99,2954000000.0,0.6029113067027758,0.053220696937697994,0.00571888124385667,0.00294,,-
36240,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,-381000000.0,-334000000.0,1016000000.0,-530000000.0,345000000.0,0.736,,0.14071856287425155,759000000.0,0.33860342555994727,-0.375,-1.536231884057971,0.00736,,-
36250,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,721000000.0,749000000.0,7059000000.0,491000000.0,3148000000.0,0.624,750000000.0,-0.03738317757009346,6705000000.0,0.05279642058165557,0.10213911318883695,0.1559720457433291,0.00624,0.04022191400832176,-
36610,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1606000000.0,1387000000.0,9018000000.0,666000000.0,10126000000.0,0.272,,0.1578947368421053,7413000000.0,0.21651153379198695,0.1780882679086272,0.0657712818487063,0.00272,,TOPIX Small 1
36640,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,-141000000.0,-164000000.0,1381000000.0,-314000000.0,1316000000.0,0.403,,-0.1402439024390244,1437000000.0,-0.038970076548364596,-0.10209992758870384,-0.23860182370820668,0.004030000000000001,,-
36670,2026-08-14,2026-06-30,2QFinancialStatements_NonConsolidated_JP,2Q,-542000000.0,-384000000.0,925000000.0,-579000000.0,787000000.0,0.575,,0.41145833333333326,1193000000.0,-0.22464375523889357,-0.585945945945946,-0.735705209656925,0.00575,,-
366A0,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,208000000.0,119000000.0,3243000000.0,155000000.0,5561000000.0,0.523,,0.7478991596638656,2492000000.0,0.3013643659711076,0.06413814369411039,0.027872684768926452,0.00523,,-
36740,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,51000000.0,29000000.0,4148000000.0,2000000.0,4083000000.0,0.557,,0.7586206896551724,3544000000.0,0.1704288939051919,0.012295081967213115,0.0004898359049718344,0.00557,,-
36910,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_IFRS,3Q,45000000.0,-42000000.0,1186000000.0,-48000000.0,831000000.0,0.096,,9.99,653000000.0,0.8162327718223583,0.03794266441821248,-0.05776173285198556,0.00096,,-
36940,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,374000000.0,270000000.0,3346000000.0,159000000.0,9517000000.0,0.752,,0.3851851851851851,2115000000.0,0.582033096926714,0.11177525403466826,0.016706945466008195,0.00752,,TOPIX Small 2
37260,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,-394000000.0,-132000000.0,1629000000.0,-486000000.0,1972000000.0,0.641,,1.9848484848484849,1781000000.0,-0.08534531162268388,-0.24186617556783302,-0.24645030425963488,0.00641,,-
37500,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-91000000.0,-131000000.0,57000000.0,-93000000.0,-71000000.0,-0.197,,-0.30534351145038163,6000000.0,8.5,-1.5964912280701755,1.3098591549295775,-0.00197,,-
37580,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,334000000.0,423000000.0,8443000000.0,177000000.0,9246000000.0,0.417,,-0.21040189125295505,8294000000.0,0.01796479382686278,0.03955939831813336,0.019143413367942893,0.00417,,-
37630,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,908000000.0,558000000.0,2481000000.0,636000000.0,10966000000.0,0.757,,0.6272401433691757,1806000000.0,0.3737541528239203,0.365981459089077,0.05799744665329199,0.00757,,TOPIX Small 2
37690,2026-08-14,2026-06-30,3QFinancialStatements_Consolidated_IFRS,3Q,29112000000.0,23444000000.0,69728000000.0,18981000000.0,128692000000.0,0.291,,0.24176761644770517,61002000000.0,0.1430444903445789,0.41750803120697566,0.14749168557486092,0.00291,,TOPIX Mid400
37730,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,286000000.0,190000000.0,2112000000.0,222000000.0,12741000000.0,0.737,,0.5052631578947369,1509000000.0,0.3996023856858848,0.13541666666666666,0.01742406404520838,0.00737,,-
37750,2026-08-14,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,76000000.0,113000000.0,1777000000.0,52000000.0,1301000000.0,0.577,,-0.327433628318584,1831000000.0,-0.029492080830147427,0.04276871131119865,0.03996925441967717,0.00577,,
378A0,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,1433000000.0,1387000000.0,5159000000.0,984000000.0,5781000000.0,0.681,1500000000.0,0.03316510454217747,4419000000.0,0.16745870106358907,0.2777670091102927,0.1702127659574468,0.00681,0.04675505931612012,-
38080,2026-08-14,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,-202000000.0,-114000000.0,270000000.0,-255000000.0,372000000.0,0.191,-230000000.0,0.7719298245614035,234000000.0,0.15384615384615374,-0.7481481481481481,-0.6854838709677419,0.00191,-2.1386138613861387,
38250,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-1717000000.0,1741000000.0,6035000000.0,-1774000000.0,23474000000.0,0.658,,-1.9862148190695001,6494000000.0,-0.0706806282722513,-0.28450704225352114,-0.0755729743546051,0.00658,,-
38440,2026-08-14,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,747000000.0,867000000.0,9553000000.0,-516000000.0,19303000000.0,0.766,,-0.1384083044982699,8957000000.0,0.06654013620631916,0.07819533130953626,-0.02673159612495467,0.00766,,TOPIX Small 1
38450,2026-08-14,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,1000000.0,7000000.0,427000000.0,15000000.0,988000000.0,0.708,,-0.8571428571428572,491000000.0,-0.13034623217922603,0.00234192037470726,0.015182186234817813,0.0070799999999999995,,-
38490,2026-08-14,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,31000000.0,-60000000.0,182000000.0,38000000.0,1274000000.0,0.83,,9.99,87000000.0,1.0919540229885056,0.17032967032967034,0.029827315541601257,0.0083,,
