Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
30320,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,99000000.0,28000000.0,6184000000.0,67000000.0,878000000.0,0.213,125000000.0,2.5357142857142856,5917000000.0,0.04512421835389557,0.016009055627425616,0.07630979498861047,0.00213,0.26262626262626254,
35440,2026-06-19,2026-05-15,FYFinancialStatements_Consolidated_JP,FY,1458000000.0,1675000000.0,100571000000.0,434000000.0,10218000000.0,0.224,,-0.1295522388059701,100174000000.0,0.003963104198694278,0.01449722086883893,0.042474065374828736,0.0022400000000000002,,-
46670,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,760000000.0,449000000.0,7593000000.0,522000000.0,6673000000.0,0.617,850000000.0,0.6926503340757237,6220000000.0,0.2207395498392284,0.10009219017516133,0.07822568559868125,0.00617,0.11842105263157898,-
69050,2026-06-19,2026-05-20,FYFinancialStatements_Consolidated_JP,FY,-695000000.0,628000000.0,25046000000.0,-3406000000.0,52163000000.0,0.861,1335000000.0,-2.106687898089172,27052000000.0,-0.07415348218246343,-0.027748941946817856,-0.06529532427199355,0.00861,0.920863309352518,TOPIX Small 2
72660,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,2037000000.0,393000000.0,87149000000.0,2480000000.0,56098000000.0,0.687,3000000000.0,4.183206106870229,94341000000.0,-0.07623408698233003,0.02337376217742028,0.04420834967378516,0.00687,0.4727540500736378,-
74420,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,531000000.0,154000000.0,43052000000.0,667000000.0,23681000000.0,0.717,600000000.0,2.448051948051948,40949000000.0,0.051356565483894556,0.012333921769023506,0.02816604028546092,0.007169999999999999,0.12994350282485878,-
76280,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,2426000000.0,1782000000.0,40918000000.0,2084000000.0,41059000000.0,0.842,2550000000.0,0.36139169472502797,40017000000.0,0.022515430941849823,0.05928931032797302,0.05075622884142332,0.00842,0.051112943116240706,TOPIX Small 2
82280,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,2593000000.0,1027000000.0,297086000000.0,1728000000.0,26677000000.0,0.318,2500000000.0,1.524829600778968,269141000000.0,0.10383033428574606,0.008728112398430084,0.06477489972635604,0.00318,-0.03586579251831856,
82520,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,50211000000.0,44515000000.0,276862000000.0,28476000000.0,244821000000.0,0.214,55000000000.0,0.12795686847130172,254392000000.0,0.08832824931601624,0.18135749940403523,0.11631355153356943,0.00214,0.09537750692079427,TOPIX Mid400
92680,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_IFRS,FY,9837000000.0,7048000000.0,315507000000.0,2469000000.0,43148000000.0,0.196,11900000000.0,0.39571509648127123,268825000000.0,0.17365200409188142,0.03117838906902224,0.05722165569667192,0.00196,0.20971841008437542,-
93410,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,400000000.0,2026000000.0,11565000000.0,275000000.0,6898000000.0,0.616,1573000000.0,-0.8025666337611056,10006000000.0,0.1558065160903459,0.03458711629917856,0.03986662800811829,0.00616,2.9325,TOPIX Small 2
99300,2026-06-19,2026-03-31,FYFinancialStatements_Consolidated_JP,FY,266000000.0,841000000.0,14031000000.0,220000000.0,11355000000.0,0.669,470000000.0,-0.6837098692033294,15561000000.0,-0.09832272990167723,0.018958021523768798,0.019374724790841038,0.006690000000000001,0.7669172932330828,-
