Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
17230,2026-07-24,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1756000000.0,1259000000.0,8696000000.0,1298000000.0,47088000000.0,0.844,,0.3947577442414614,8424000000.0,0.03228869895536568,0.20193192272309107,0.027565409446143392,0.00844,,-
19640,2026-07-24,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-209000000.0,-371000000.0,6119000000.0,-74000000.0,29414000000.0,0.623,,-0.43665768194070076,6347000000.0,-0.035922483062864385,-0.03415590782807648,-0.0025158087985313114,0.00623,,TOPIX Small 2
28040,2026-07-24,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,154000000.0,125000000.0,3711000000.0,601000000.0,25404000000.0,0.7,,0.23199999999999998,3695000000.0,0.004330175913396461,0.04149824845055241,0.02365769170209416,0.006999999999999999,,TOPIX Small 2
38230,2026-07-24,2026-04-30,FYFinancialStatements_Consolidated_JP,FY,-502000000.0,-72000000.0,2332000000.0,-929000000.0,1585000000.0,0.289,165000000.0,5.972222222222222,1751000000.0,0.3318103940605368,-0.21526586620926244,-0.5861198738170347,0.0028899999999999998,-0.6713147410358566,-
39120,2026-07-24,2026-06-30,2QFinancialStatements_Consolidated_JP,2Q,561000000.0,547000000.0,1686000000.0,387000000.0,2499000000.0,0.764,,0.025594149908592323,1656000000.0,0.018115942028985588,0.33274021352313166,0.15486194477791115,0.00764,,-
40630,2026-07-24,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,173798000000.0,166803000000.0,662424000000.0,130829000000.0,4744783000000.0,0.79,,0.04193569660018115,628549000000.0,0.05389396848933026,0.2623667016895523,0.027573231483926663,0.0079,,TOPIX Core30
45190,2026-07-24,2026-06-30,2QFinancialStatements_Consolidated_IFRS,2Q,319623000000.0,273342000000.0,663331000000.0,231749000000.0,2027663000000.0,0.828,,0.16931536317141171,578463000000.0,0.14671292718808293,0.4818454135265802,0.11429364741576879,0.00828,,TOPIX Large70
49730,2026-07-24,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,31000000.0,92000000.0,6152000000.0,88000000.0,22315000000.0,0.794,,-0.6630434782608696,3406000000.0,0.806224310041104,0.005039011703511054,0.003943535738292628,0.007940000000000001,,TOPIX Small 2
56590,2026-07-24,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,804000000.0,464000000.0,12109000000.0,635000000.0,43263000000.0,0.728,,0.7327586206896552,11275000000.0,0.0739689578713969,0.06639689487158312,0.014677669139911703,0.00728,,TOPIX Small 2
66290,2026-07-24,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,501000000.0,21000000.0,13334000000.0,444000000.0,12436000000.0,0.312,,22.857142857142858,10469000000.0,0.2736651065049194,0.0375731213439328,0.035702798327436475,0.00312,,-
