Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
14500,2026-07-31,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,620000000.0,494000000.0,4042000000.0,382000000.0,9225000000.0,0.711,,0.25506072874493935,3379000000.0,0.19621189701094988,0.15338941118258287,0.04140921409214092,0.00711,,-
15140,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,46000000.0,21000000.0,2699000000.0,49000000.0,28035000000.0,0.886,,1.1904761904761907,2741000000.0,-0.015322874863188618,0.017043349388662466,0.0017478152309612985,0.00886,,TOPIX Small 2
17770,2026-07-31,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,1224000000.0,1423000000.0,8043000000.0,840000000.0,16436000000.0,0.659,,-0.13984539704848908,9058000000.0,-0.11205564142194746,0.15218202163371877,0.05110732538330494,0.00659,,
18690,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1331000000.0,874000000.0,21464000000.0,1005000000.0,86758000000.0,0.678,,0.5228832951945079,21106000000.0,0.016962001326636944,0.062010808796123744,0.0115839461490583,0.0067800000000000004,,
18780,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,39384000000.0,34100000000.0,480116000000.0,23678000000.0,495676000000.0,0.358,,0.15495601173020535,478250000000.0,0.0039017250392054947,0.08203017604079015,0.04776910723940639,0.00358,,TOPIX Mid400
19390,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2815000000.0,1462000000.0,24089000000.0,1959000000.0,70702000000.0,0.727,,0.9254445964432285,20264000000.0,0.18875838926174504,0.11685831707418323,0.02770784419111199,0.0072699999999999996,,TOPIX Small 2
19410,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,5189000000.0,4271000000.0,50333000000.0,3470000000.0,256662000000.0,0.807,,0.21493795364083357,44422000000.0,0.13306469767232443,0.10309339796952298,0.013519726332686569,0.00807,,TOPIX Small 1
19420,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,19719000000.0,17476000000.0,158043000000.0,13185000000.0,401097000000.0,0.645,,0.12834744792858777,165567000000.0,-0.04544383844606714,0.12476984111918908,0.03287234758674336,0.00645,,TOPIX Mid400
19480,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,548000000.0,78000000.0,9722000000.0,322000000.0,24944000000.0,0.673,,6.0256410256410255,8559000000.0,0.13588035985512326,0.05636700267434684,0.01290891597177678,0.006730000000000001,,-
19500,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1081000000.0,-858000000.0,34971000000.0,1443000000.0,223478000000.0,0.758,,9.99,30234000000.0,0.15667791228418326,0.030911326527694374,0.00645701142841801,0.00758,,TOPIX Small 1
19720,2026-07-31,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,267000000.0,253000000.0,9359000000.0,188000000.0,27142000000.0,0.696,,0.05533596837944654,9117000000.0,0.026543819238784794,0.028528688962495993,0.0069265345221428045,0.006959999999999999,,-
19760,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1084000000.0,1099000000.0,13110000000.0,856000000.0,68652000000.0,0.814,,-0.013648771610555,13840000000.0,-0.0527456647398844,0.08268497330282228,0.012468682631241625,0.00814,,TOPIX Small 2
20530,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1232000000.0,1114000000.0,56291000000.0,3466000000.0,75046000000.0,0.683,,0.10592459605026927,52279000000.0,0.07674209529639042,0.021886269563518145,0.04618500652932868,0.00683,,TOPIX Small 2
21090,2026-07-31,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3883000000.0,3565000000.0,45332000000.0,2936000000.0,115556000000.0,0.621,,0.08920056100981766,46874000000.0,-0.032896701796304995,0.08565693108620842,0.02540759458617467,0.00621,,TOPIX Small 1
