Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
17870,2026-08-03,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,-365000000.0,-372000000.0,1556000000.0,-235000000.0,8224000000.0,0.791,,-0.018817204301075252,1727000000.0,-0.09901563404748115,-0.2345758354755784,-0.028574902723735408,0.00791,,-
18820,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-333000000.0,-383000000.0,23564000000.0,-80000000.0,52720000000.0,0.663,,-0.13054830287206265,23267000000.0,0.01276486010229072,-0.014131726362247497,-0.0015174506828528073,0.0066300000000000005,,TOPIX Small 1
19670,2026-08-03,2026-06-20,1QFinancialStatements_Consolidated_JP,1Q,1154000000.0,1330000000.0,12297000000.0,856000000.0,43130000000.0,0.714,,-0.1323308270676692,13582000000.0,-0.09461051391547637,0.09384402699845491,0.019846974263853467,0.00714,,-
20030,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,964000000.0,1072000000.0,17865000000.0,822000000.0,49363000000.0,0.768,,-0.10074626865671643,17968000000.0,-0.005732413178984874,0.05396025748670585,0.016652148370236815,0.00768,,TOPIX Small 2
21480,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_IFRS,1Q,535000000.0,357000000.0,2240000000.0,348000000.0,7072000000.0,0.792,,0.49859943977591037,1906000000.0,0.1752360965372508,0.23883928571428573,0.04920814479638009,0.00792,,TOPIX Small 2
22220,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,4152000000.0,3439000000.0,18668000000.0,2731000000.0,45290000000.0,0.804,,0.2073277115440535,16976000000.0,0.09967012252591889,0.22241268480822798,0.060300287039081475,0.00804,,TOPIX Mid400
22810,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2478000000.0,2529000000.0,122416000000.0,1731000000.0,130227000000.0,0.509,,-0.02016607354685651,115809000000.0,0.05705083370031683,0.02024245196706313,0.01329217443387316,0.00509,,TOPIX Small 1
22960,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,9144000000.0,9112000000.0,281064000000.0,6129000000.0,294554000000.0,0.535,,0.0035118525021948788,297110000000.0,-0.054006933458988216,0.03253351549824951,0.020807729652287867,0.005350000000000001,,TOPIX Small 1
24400,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-12000000.0,25000000.0,3378000000.0,24000000.0,5219000000.0,0.477,,-1.48,3081000000.0,0.09639727361246342,-0.003552397868561279,0.0045985821038513125,0.00477,,TOPIX Small 2
24970,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,66000000.0,-493000000.0,2049000000.0,216000000.0,17049000000.0,0.889,,9.99,1959000000.0,0.04594180704441042,0.032210834553440704,0.012669364772127397,0.00889,,-
25510,2026-08-03,2026-06-20,3QFinancialStatements_Consolidated_JP,3Q,763000000.0,670000000.0,24532000000.0,692000000.0,7688000000.0,0.262,,0.13880597014925367,24473000000.0,0.0024108200874433106,0.031102233817055274,0.09001040582726327,0.00262,,
26120,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1397000000.0,1267000000.0,10203000000.0,983000000.0,37034000000.0,0.823,,0.10260457774269938,10566000000.0,-0.0343554798409994,0.13692051357443888,0.026543176540476318,0.00823,,-
28160,2026-08-03,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,-39000000.0,-142000000.0,5906000000.0,-5000000.0,9965000000.0,0.501,,-0.7253521126760563,5598000000.0,0.055019649874955334,-0.006603454114459871,-0.0005017561465127947,0.00501,,-
29020,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,1922000000.0,1658000000.0,13618000000.0,1436000000.0,57176000000.0,0.801,,0.1592279855247285,12779000000.0,0.06565458956099857,0.14113673079747394,0.025115433048831678,0.00801,,
29070,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,291000000.0,-137000000.0,12540000000.0,259000000.0,18302000000.0,0.645,,9.99,12101000000.0,0.03627799355425165,0.023205741626794257,0.014151458856955524,0.00645,,-
29240,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,555000000.0,895000000.0,7880000000.0,379000000.0,12715000000.0,0.68,,-0.3798882681564246,8225000000.0,-0.04194528875379944,0.07043147208121828,0.029807314195831696,0.0068000000000000005,,-
31570,2026-08-03,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,383000000.0,351000000.0,61822000000.0,904000000.0,25272000000.0,0.254,,0.09116809116809121,44961000000.0,0.3750139009363671,0.006195205590242956,0.035770813548591324,0.00254,,-
31910,2026-08-03,2026-06-20,FYFinancialStatements_Consolidated_JP,FY,8732000000.0,10748000000.0,132817000000.0,9002000000.0,126438000000.0,0.754,8600000000.0,-0.18756978042426498,128980000000.0,0.029748798263296683,0.06574459594780789,0.07119695028393362,0.00754,-0.015116811726981205,TOPIX Small 1
