Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
186A0,2026-07-06,2026-04-30,FYFinancialStatements_Consolidated_IFRS,FY,-9975000000.0,-18755000000.0,5940000000.0,-7114000000.0,7657000000.0,0.238,,-0.46814182884564115,2456000000.0,1.4185667752442996,-1.6792929292929293,-0.929084497845109,0.0023799999999999997,,-
23000,2026-07-06,2026-05-31,1QFinancialStatements_NonConsolidated_JP,1Q,372000000.0,417000000.0,1854000000.0,273000000.0,2528000000.0,0.526,,-0.1079136690647482,1938000000.0,-0.04334365325077394,0.20064724919093851,0.10799050632911393,0.00526,,-
27890,2026-07-06,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,94000000.0,91000000.0,1959000000.0,16000000.0,2175000000.0,0.388,,0.03296703296703307,1855000000.0,0.056064690026954134,0.0479836651352731,0.0073563218390804595,0.00388,,-
31860,2026-07-06,2026-05-31,2QFinancialStatements_Consolidated_JP,2Q,14088000000.0,7069000000.0,391212000000.0,8882000000.0,84792000000.0,0.331,,0.9929268637713962,308936000000.0,0.2663205324080069,0.03601116530167786,0.10475044815548637,0.00331,,TOPIX Small 1
32220,2026-07-06,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,-805000000.0,747000000.0,273635000000.0,-2077000000.0,205811000000.0,0.488,,-2.0776439089692103,234322000000.0,0.16777340582617084,-0.00294187512562355,-0.010091783238019347,0.00488,,TOPIX Small 1
33210,2026-07-06,2026-05-31,FYFinancialStatements_Consolidated_JP,FY,2763000000.0,2148000000.0,120327000000.0,2130000000.0,17931000000.0,0.437,1800000000.0,0.2863128491620113,98176000000.0,0.22562540743155157,0.022962427385374854,0.11878868997824996,0.00437,-0.34853420195439744,-
60930,2026-07-06,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,93000000.0,31000000.0,1245000000.0,68000000.0,3311000000.0,0.741,,2.0,1152000000.0,0.08072916666666674,0.0746987951807229,0.02053760193295077,0.00741,,-
76790,2026-07-06,2026-05-31,1QFinancialStatements_Consolidated_JP,1Q,1429000000.0,1506000000.0,44037000000.0,998000000.0,40661000000.0,0.388,,-0.05112881806108893,39408000000.0,0.11746345919610235,0.03244998523968481,0.024544403728388384,0.00388,,TOPIX Small 2
89230,2026-07-06,2026-05-31,2QFinancialStatements_Consolidated_IFRS,2Q,21214000000.0,17600000000.0,85956000000.0,13806000000.0,111192000000.0,0.359,,0.20534090909090907,66058000000.0,0.30122013987707774,0.24680068872446367,0.1241636088927261,0.00359,,TOPIX Small 1
95580,2026-07-06,2026-05-31,2QFinancialStatements_NonConsolidated_JP,2Q,222000000.0,346000000.0,6469000000.0,193000000.0,3375000000.0,0.584,,-0.35838150289017345,5810000000.0,0.11342512908777969,0.03431751429896429,0.057185185185185186,0.00584,,-
99720,2026-07-06,2026-05-31,2QFinancialStatements_Consolidated_JP,2Q,379000000.0,-99000000.0,7772000000.0,301000000.0,9169000000.0,0.571,,9.99,8121000000.0,-0.0429750030784386,0.04876479670612455,0.03282800741629403,0.00571,,-
