Code,DisclosedDate,FiscalPeriodEnd,TypeOfDocument,CurPerType,OperatingProfit,OperatingProfitPriorYear,Sales,NP,Eq,EqAR,NxFOP,EarningsGrowth,SalesPriorYear,SalesGrowth,OperatingMargin,ROE,EquityRatio,ForwardGuidance,ScaleCat
13010,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3057000000.0,2607000000.0,86287000000.0,2143000000.0,79978000000.0,0.372,,0.17261219792865368,76030000000.0,0.13490727344469278,0.035428280042184804,0.026794868588861938,0.0037199999999999998,,TOPIX Small 1
13810,2026-08-07,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,3905000000.0,2121000000.0,29244000000.0,2925000000.0,24084000000.0,0.846,2500000000.0,0.8411126826968411,26426000000.0,0.10663740255808674,0.13353166461496374,0.12144992526158445,0.00846,-0.3597951344430218,-
13820,2026-08-07,2026-06-30,FYFinancialStatements_Consolidated_JP,FY,-22000000.0,38000000.0,2372000000.0,-27000000.0,690000000.0,0.629,28000000.0,-1.5789473684210527,2412000000.0,-0.016583747927031545,-0.00927487352445194,-0.0391304347826087,0.0062900000000000005,0.2727272727272727,-
14170,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2804000000.0,1027000000.0,130033000000.0,1857000000.0,284779000000.0,0.543,,1.730282375851996,121374000000.0,0.07134147346219133,0.02156375689248114,0.006520845989346125,0.005430000000000001,,TOPIX Mid400
14200,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,-937000000.0,79000000.0,6326000000.0,-681000000.0,16162000000.0,0.345,,-12.860759493670885,10475000000.0,-0.39608591885441524,-0.14811887448624722,-0.04213587427298602,0.00345,,-
14290,2026-08-07,2026-06-30,2QFinancialStatements_NonConsolidated_JP,2Q,1179000000.0,1091000000.0,16972000000.0,755000000.0,11278000000.0,0.441,,0.08065994500458284,15983000000.0,0.061878245635988316,0.0694673580014141,0.06694449370455754,0.00441,,-
14380,2026-08-07,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,562000000.0,489000000.0,4940000000.0,398000000.0,4546000000.0,0.764,,0.1492842535787322,4601000000.0,0.07367963486198659,0.11376518218623481,0.08754949406071272,0.00764,,-
14460,2026-08-07,2026-06-30,3QFinancialStatements_Consolidated_JP,3Q,406000000.0,316000000.0,11123000000.0,173000000.0,3098000000.0,0.478,,0.28481012658227844,10305000000.0,0.07937894226103825,0.03650094398993078,0.055842479018721754,0.0047799999999999995,,-
15180,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,2829000000.0,2622000000.0,17712000000.0,3378000000.0,58087000000.0,0.444,,0.07894736842105265,15374000000.0,0.1520749317028749,0.1597222222222222,0.05815414808821251,0.00444,,TOPIX Small 1
16050,2026-08-07,2026-06-30,2QFinancialStatements_Consolidated_IFRS,2Q,618713000000.0,616882000000.0,1000495000000.0,263147000000.0,5350952000000.0,0.608,,0.002968152742339747,1048867000000.0,-0.04611833530848053,0.6184068885901479,0.04917760428424699,0.0060799999999999995,,TOPIX Mid400
167A0,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,3872000000.0,1482000000.0,98656000000.0,2787000000.0,138395000000.0,0.523,,1.612685560053981,82330000000.0,0.19829952629661118,0.039247486214725916,0.02013801076628491,0.00523,,TOPIX Small 1
17170,2026-08-07,2026-06-30,1QFinancialStatements_NonConsolidated_JP,1Q,384000000.0,361000000.0,1479000000.0,278000000.0,5834000000.0,0.686,,0.06371191135734078,1405000000.0,0.05266903914590748,0.25963488843813387,0.04765169694892012,0.006860000000000001,,-
17210,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,9905000000.0,7639000000.0,139329000000.0,8538000000.0,403896000000.0,0.718,,0.296635685299123,128268000000.0,0.0862335110861634,0.07109072770205772,0.021139105116168518,0.00718,,TOPIX Mid400
17360,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,422000000.0,522000000.0,6425000000.0,340000000.0,27159000000.0,0.69,,-0.1915708812260536,6485000000.0,-0.009252120277563614,0.06568093385214008,0.012518870356051402,0.0069,,-
17380,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,33000000.0,48000000.0,2544000000.0,20000000.0,4877000000.0,0.65,,-0.3125,2637000000.0,-0.03526734926052333,0.012971698113207548,0.004100881689563256,0.006500000000000001,,
17680,2026-08-07,2026-06-30,1QFinancialStatements_Consolidated_JP,1Q,148000000.0,258000000.0,4430000000.0,131000000.0,10275000000.0,0.724,,-0.4263565891472868,4544000000.0,-0.02508802816901412,0.033408577878103835,0.012749391727493918,0.00724,,-
